model,item_id,task_family,source,stratum,direction,s,Y_base,Y_admit_pre,Y_admit_post,Y_admit,Y_exclude_pre,Y_exclude_post,E,L_pre,L_post,A_pre,A_post,C_pre,C_post,gain_pre,gain_post,e_pos,claim
gemma3-12b,g24a_fever_194466,g24a_fever,fever,fever/REFUTES,decrease,-1.0,47.33878202103536,2.47482092604653,0.5271401677984837,1.5009805469225068,55.546154920281055,55.49631875689579,45.83780147411285,-8.207372899245698,-8.157536735860432,44.863961094988824,46.81164185323687,-53.07133399423452,-54.969178589097304,-0.17905249892669606,-0.17796527044316132,True,Tilda Swinton is not an artist.
gemma3-12b,g24a_fever_194781,g24a_fever,fever,fever/SUPPORTS,increase,1.0,55.19928539426444,99.99945152919635,99.90468909591749,99.95207031255691,95.7970465319161,55.182809780481925,44.75278491829247,40.59776113765165,-0.01647561378251794,44.80016613493191,44.70540370165305,-4.202404997280254,-44.721879315435565,0.9071560845157041,-0.0003681472295545035,True,Fortunes of War stars the actor Kenneth Branagh.
gemma3-12b,g24a_fever_194882,g24a_fever,fever,fever/SUPPORTS,increase,1.0,1.5377361651368058e-05,99.99938338059604,91.36332652854988,95.68135495457295,19.7094614064011,99.95391990767163,95.6813395772113,19.709446029039448,99.95390453030998,99.9993680032344,91.36331115118823,-80.28992197419494,8.590593379121756,0.20599049005929368,1.0446541088573584,True,Rebel in the Rye was created by a screenwriter.
gemma3-12b,g24a_fever_195036,g24a_fever,fever,fever/REFUTES,decrease,-1.0,66.72309932752654,0.4133709506573589,37.479210420722126,18.946290685689743,55.43220335009124,55.259049275714055,47.776808641836794,11.290895977435298,11.464050051812485,66.30972837686919,29.243888906804415,-55.01883239943388,-17.77983885499193,0.23632587228834245,0.23995010084817056,True,Girl is only a bedroom album.
gemma3-12b,g24a_fever_195056,g24a_fever,fever,fever/REFUTES,decrease,-1.0,55.55306011390902,22.42359014701215,0.8609608529536756,11.642275499982912,55.51171487329408,0.24694374178221543,43.91078461392611,0.041345240614937495,55.3061163721268,33.12946996689687,54.692099260955345,-33.08812472628193,0.6140171111714602,0.000941573715397129,1.2595110030119279,True,"Albert S. Ruddy is born on March 24, 1930."
gemma3-12b,g24a_fever_195503,g24a_fever,fever,fever/SUPPORTS,increase,1.0,88.96323857408655,89.3036294470062,90.53384437117268,89.91873690908943,55.537133629325155,55.416663755346285,0.9554983350028863,-33.42610494476139,-33.54657481874026,0.34039087291965586,1.570605797086131,-33.76649581768105,-35.11718061582639,-34.98290234557072,-35.1089830194617,True,Offers of appointment to the Supreme Court of the United States were declined by William Howard Taft.
gemma3-12b,g24a_fever_195835,g24a_fever,fever,fever/REFUTES,decrease,-1.0,55.552196028340376,1.9729355789954624e-05,1.2009130310172742e-05,1.5869243050063684e-05,0.003812509094737933,0.0033206900862099327,55.552180159097325,55.54838351924564,55.54887533825416,55.552176298984584,55.55218401921007,-0.0037927797389479784,-0.00330868095589976,0.999931656330304,0.9999405096103574,True,Jeong Hyeong-don was born in 1948.
gemma3-12b,g24a_fever_195843,g24a_fever,fever,fever/REFUTES,decrease,-1.0,55.55214035382258,0.0013918690105656382,0.0002751128234389199,0.0008334909170022791,0.0012347825356537976,1.3852353853358236e-05,55.55130686290558,55.550905571286926,55.55212650146873,55.55074848481201,55.55186524099914,0.00015708647491184061,0.00026126046958556165,0.9999927761984134,1.0000147546225182,True,Jeong Hyeong-don's birthday is March 7.
gemma3-12b,g24a_fever_19592,g24a_fever,fever,fever/SUPPORTS,increase,1.0,55.744077296546536,90.53385325253309,90.5337817552238,90.53381750387845,52.99165152683434,55.44815226172633,34.78974020733192,-2.7524257697121968,-0.2959250348202076,34.789775955986556,34.789704458677264,-37.54220172569875,-35.08562949349747,-0.07911601964570361,-0.008506100737074248,True,Susan Collins became the founding director of the Center for Family Business at Husson University.
gemma3-12b,g24a_fever_195928,g24a_fever,fever,fever/REFUTES,decrease,-1.0,42.42677647224589,25.780751620409514,19.747277944926267,22.764014782667893,22.153954761689825,29.195137879951655,19.662761689577998,20.272821710556066,13.231638592294235,16.646024851836376,22.679498527319623,3.6267968587196897,-9.447859935025388,1.031026161564142,0.6729287981610182,True,The Hyksos' chief deity is completely unaffiliated with any god of the desert.
gemma3-12b,g24a_fever_196986,g24a_fever,fever,fever/SUPPORTS,increase,1.0,66.69402737425048,88.9632343200762,88.90853609564583,88.93588520786102,66.62811587318598,55.193581223982086,22.24185783361054,-0.06591150106450527,-11.500446150268395,22.269206945825715,22.214508721395347,-22.33511844689022,-33.71495487166374,-0.002963399081029276,-0.5170631984208451,True,Knowledge over ignorance is signified spiritually through Diwali.
gemma3-12b,g24a_fever_197633,g24a_fever,fever,fever/SUPPORTS,increase,1.0,66.65988572651048,79.10219301879641,87.56441427799389,83.33330364839514,22.717137019583774,39.172074601967566,16.673417921884663,-43.94274870692671,-27.487811124542915,12.442307292285932,20.90452855148341,-56.38505599921264,-48.392339676026324,-2.635497347502442,-1.6486008599630817,True,The University of Leicester invented genetic fingerprinting.
gemma3-12b,g24a_fever_199817,g24a_fever,fever,fever/REFUTES,decrease,-1.0,66.82210083932253,33.273751840776576,35.801239997129436,34.537495918953006,32.671206312091165,4.689631164381508,32.284604920369524,34.150894527231365,62.13246967494102,33.548348998545954,31.020860842193095,0.6025455286854111,31.111608832747926,1.0578074166143607,1.9245231536266811,True,Sweet Home Alabama is a lyric poem that was written in reply to Neil Young's song Southern Man.
gemma3-12b,g24a_fever_200371,g24a_fever,fever,fever/SUPPORTS,increase,1.0,0.12352414695576362,99.90469200263036,99.96474638613702,99.93471919438369,55.537689845114954,54.55818470170443,99.81119504742793,55.41416569815919,54.43466055474866,99.7811678556746,99.84122223918126,-44.3670021575154,-45.406561684432596,0.5551898829768313,0.5453763030177385,True,Tom DeLonge formed Blink-182.
gemma3-12b,g24a_fever_201079,g24a_fever,fever,fever/SUPPORTS,increase,1.0,88.87882613333691,99.99210963208856,99.99706080721892,99.99458521965374,76.95208972290456,55.69527790528937,11.115759086316828,-11.926736410432355,-33.18354822804754,11.113283498751642,11.118234673882,-23.040019909183997,-44.30178290192954,-1.0729574397769934,-2.9852705488098885,True,Regina King has received an award nomination.
gemma3-12b,g24a_fever_201095,g24a_fever,fever,fever/SUPPORTS,increase,1.0,66.65260215603385,99.99947109081015,99.99937676702388,99.99942392891701,89.30332503994056,50.27959566211662,33.34682177288316,22.65072288390671,-16.37300649391723,33.346868934776296,33.346774610990025,-10.696146050869586,-49.719781104907256,0.679246827124189,-0.49099151353702225,True,There is a British actor name Marcus Bentley.
gemma3-12b,g24a_fever_201114,g24a_fever,fever,fever/REFUTES,decrease,-1.0,54.77378497132177,1.9703013987088334e-05,0.00478579109490157,0.0024027470544443295,0.6698654393019529,0.018914857786782993,54.77138222426732,54.103919532019816,54.754870113534984,54.77376526830778,54.768999180226864,-0.6698457362879657,-0.014129066691881423,0.9878136598869368,0.9996985266746652,True,Marcus Bentley is incapable of being a voice-over artist.
gemma3-12b,g24a_fever_20121,g24a_fever,fever,fever/REFUTES,decrease,-1.0,55.553266635532495,0.005481465524343631,0.0009512741307807138,0.003216369827562172,0.6695806097802369,55.47078941472753,55.55005026570493,54.883686025752255,0.082477220804968,55.547785170008154,55.55231536140172,-0.6640991442558933,-55.46983814059675,0.9880042549598902,0.0014847371048354776,True,Rob Sheridan was born in 1980.
gemma3-12b,g24a_fever_203373,g24a_fever,fever,fever/SUPPORTS,increase,1.0,0.00014864577105380602,98.67550884017356,99.87791715214047,99.27671299615702,87.61935261555155,99.65893823944296,99.27656435038597,87.6192039697805,99.65878959367191,98.67536019440251,99.87776850636942,-11.056156224622015,-0.21897891269750858,0.8825769157415433,1.0038501054683653,True,Goosebumps (film) is based on a story by Scott Alexander and Larry Karaszewski.
gemma3-12b,g24a_fever_203614,g24a_fever,fever,fever/REFUTES,decrease,-1.0,98.94056044440444,0.005909055721039411,0.0033644325934537307,0.004636744157246571,0.010355028570994672,8.52720048911936,98.93592370024719,98.93020541583344,90.41335995528507,98.9346513886834,98.93719601181098,-0.004445972849955261,-8.523836056525907,0.9999422021425598,0.9138577432118237,True,The 1976 thriller Duel was Steven Spielberg's directorial debut.
gemma3-12b,g24a_fever_203627,g24a_fever,fever,fever/SUPPORTS,increase,1.0,88.89025594568126,99.99988612719116,99.99948706474,99.99968659596558,99.97933001018045,55.4804811762655,11.109430650284324,11.089074064499187,-33.40977476941576,11.1096301815099,11.109231119058734,-0.020556117010713137,-44.519005888474496,0.9981676301490197,-3.0073345629607675,True,Steven Spielberg's directorial debut was the 1974 crime film The Sugarland Express.
gemma3-12b,g24a_fever_203996,g24a_fever,fever,fever/REFUTES,decrease,-1.0,55.56806431778783,0.003477069640540615,1.3267511598353856,0.6651141147379631,55.54735185393366,55.32913285974965,54.90295020304987,0.02071246385416714,0.23893145803818072,55.56458724814729,54.24131315795245,-55.54387478429312,-54.00238169991427,0.0003772559357478127,0.004351887415057489,True,The website Glee.com was first launched in 2010.
gemma3-12b,g24a_fever_204015,g24a_fever,fever,fever/SUPPORTS,increase,1.0,88.56322658197156,92.45356771599234,95.80509839643882,94.12933305621559,56.88689133711021,96.98719331973149,5.566106474244023,-31.676335244861356,8.423966737759926,3.8903411340207725,7.24187181446726,-35.56667637888213,1.1820949232926665,-5.690932322519678,1.5134397404613162,True,Glee.com is a website launched in the 2000s.
gemma3-12b,g24a_fever_204020,g24a_fever,fever,fever/REFUTES,decrease,-1.0,22.74754305057662,1.2124516868374628e-05,9.375492120704082e-06,1.0750004494539354e-05,66.72818336694901,55.51015157681953,22.747532300572125,-43.98064031637239,-32.762608526242914,22.747530926059753,22.7475336750845,-66.72817124243214,-55.51014220132741,-1.9334246781250302,-1.4402708871159136,True,Down with Love is only a book.
gemma3-12b,g24a_fever_204026,g24a_fever,fever,fever/REFUTES,decrease,-1.0,90.91565794582178,11.211864007919743,1.0608738685677703,6.1363689382437565,55.54316229864653,89.4759635902451,84.77928900757802,35.37249564717525,1.4396943555766768,79.70379393790203,89.85478407725401,-44.331298290726785,-88.41508972167733,0.41723038800211537,0.01698167527033624,True,Down With Love is a 2004 film.
gemma3-12b,g24a_fever_205660,g24a_fever,fever,fever/REFUTES,decrease,-1.0,32.035271036028334,2.863444569531741e-05,4.975410270314283e-06,1.680492798281585e-05,3.266437447824382e-05,1.3663829250005243e-05,32.03525423110035,32.035238371653854,32.035257372199084,32.035242401582636,32.03526606061806,-4.029928782926411e-06,-8.68841897969096e-06,0.9999995049377044,1.0000000980513126,True,St. Anger was only released by Capitol Records.
gemma3-12b,g24a_fever_20782,g24a_fever,fever,fever/SUPPORTS,increase,1.0,99.99991799280707,99.99976027621884,99.99576822543074,99.99776425082479,57.54957206942696,81.83707135654701,-0.0021537419822834636,-42.45034592338011,-18.162846636260056,-0.00015771658823382495,-0.004149767376333102,-42.45018820679188,-18.158696868883723,19710.042462176898,8433.158096775942,False,John S. McCain Jr. graduated from the U.S. Naval Academy.
gemma3-12b,g24a_fever_208414,g24a_fever,fever,fever/SUPPORTS,increase,1.0,66.67506677096682,99.99983204169446,99.96473953253404,99.98228578711425,99.74067470786632,55.52759867994186,33.30721901614743,33.0656079368995,-11.147468091024962,33.32476527072764,33.28967276156722,-0.2591573338281421,-44.43714085259218,0.9927459846128013,-0.3346862458141774,True,Excuse My French is the debut album of an artist.
gemma3-12b,g24a_fever_208433,g24a_fever,fever,fever/REFUTES,decrease,-1.0,99.99575014546791,0.0003095400740982004,1.7501964573026687e-05,0.00016352101933561356,55.534585463713,1.3836570908406758e-05,99.99558662444858,44.46116468175491,99.995736308897,99.99544060539381,99.99573264350333,-55.5342759236389,3.6653936646199294e-06,0.4446312700653161,1.0000014969105484,True,Excuse My French is only a single by French Montana.
gemma3-12b,g24a_fever_20847,g24a_fever,fever,fever/SUPPORTS,decrease,-1.0,23.538278299942405,66.41242613057588,44.18538696986213,55.298906550219,23.468214056077105,40.61465704606795,-31.760628250276596,0.07006424386529986,-17.076378746125542,-42.874147830633476,-20.647108669919724,42.94421207449878,3.5707299237941825,-0.0022060093809602044,0.537658720462396,False,Tripartite Alliance is a part of the South African Communist Party.
gemma3-12b,g24a_fever_208917,g24a_fever,fever,fever/REFUTES,decrease,-1.0,88.89794258249837,0.0017832121079081257,0.001219099134795378,0.0015011556213517518,7.551944713976289,0.001838728037840585,88.89644142687702,81.34599786852209,88.89610385446053,88.89615937039046,88.89672348336357,-7.550161501868382,-0.0006196289030452071,0.9150647265833959,0.9999962026329619,True,The Monster is only an album.
gemma3-12b,g24a_fever_209092,g24a_fever,fever,fever/REFUTES,decrease,-1.0,0.2346999670866926,99.99226992731914,90.53213237233663,95.26220114982789,0.12005117260152903,45.43973772649721,-95.02750118274119,0.11464879448516357,-45.20503775941052,-99.75756996023244,-90.29743240524994,99.87221875471761,45.09239464583942,-0.0012064801563569471,0.47570479278919126,False,Stadium Arcadium was released without John Frusciante.
gemma3-12b,g24a_fever_209346,g24a_fever,fever,fever/SUPPORTS,increase,1.0,49.42552397108464,99.74469388523771,90.53385585168247,95.13927486846009,55.55729630466312,56.73427724975106,45.713750897375455,6.131772333578482,7.308753278666423,50.31916991415307,41.10833188059784,-44.18739758057459,-33.799578601931415,0.13413408904782134,0.15988084843604547,True,Alexandria is the largest seaport in Egypt.
gemma3-12b,g24a_fever_21033,g24a_fever,fever,fever/REFUTES,decrease,-1.0,88.90186761361569,89.73167877202906,89.41582738455197,89.57375307829051,2.0282271198387088e-05,0.0033573503735854293,-0.6718854646748156,88.9018473313445,88.8985102632421,-0.8298111584133636,-0.5139597709362818,89.73165848975786,89.41247003417838,-132.3169677057561,-132.31200098407828,False,Victoria Palace Theatre is on the same side of Victoria Station.
gemma3-12b,g24a_fever_211775,g24a_fever,fever,fever/SUPPORTS,increase,1.0,86.86194424205138,99.99773000052716,98.67551940687713,99.33662470370214,55.52478164096043,96.42476395508815,12.474680461650763,-31.337162601090952,9.562819713036774,13.135785758475777,11.81357516482575,-44.47294835956673,-2.250755451788976,-2.512061346775702,0.7665783297964599,True,Brick (film) is a mystery film.
gemma3-12b,g24a_fever_211799,g24a_fever,fever,fever/REFUTES,decrease,-1.0,88.88888646518639,0.001580323255060344,8.861138975088414e-05,0.000834467322405614,55.512373805481225,0.0012511447798677186,88.88805199786398,33.37651265970516,88.88763532040652,88.88730614193133,88.88879785379663,-55.51079348222616,-0.0011625333901168346,0.37548930266249075,0.999995312334469,True,Brick (film) is a 2006 film only.
gemma3-12b,g24a_fever_211863,g24a_fever,fever,fever/REFUTES,decrease,-1.0,64.99576832173378,10.999156672366643,0.8435678074932916,5.921362239929968,12.16279126145808,0.012990845064382119,59.07440608180381,52.832977060275695,64.9827774766694,53.99661164936713,64.15220051424049,-1.163634589091437,0.8305769624289095,0.8943463094172248,1.100015756175084,True,See.SZA.Run is a single.
gemma3-12b,g24a_fever_21281,g24a_fever,fever,fever/SUPPORTS,increase,1.0,50.701241394747555,85.3247140587436,83.33333329786272,84.32902367830316,55.47528871467211,55.26834987410802,33.627782283555604,4.774047319924556,4.5671084793604635,34.62347266399604,32.63209190311517,-29.849425344071484,-28.064983423754704,0.1419673554345308,0.1358135496670512,True,San Francisco Bay Area contains many national parks.
gemma3-12b,g24a_fever_214973,g24a_fever,fever,fever/SUPPORTS,increase,1.0,79.42248906711372,99.74468012200713,99.84364797745553,99.79416404973134,55.64152739458913,93.00150013551328,20.37167498261762,-23.780961672524583,13.579011068399566,20.32219105489341,20.421158910341816,-44.10315272741799,-6.84214784194225,-1.1673542648219146,0.6665633081219892,True,Sensitive Skin's first series aired in a country.
gemma3-12b,g24a_fever_214989,g24a_fever,fever,fever/REFUTES,decrease,-1.0,55.5318793216602,0.00011357769705847304,8.12309442507442,4.0616040013857395,0.09931404340884782,14.721200586457416,51.47027532027446,55.43256527825135,40.810678735202785,55.53176574396314,47.40878489658578,-0.09920046571178935,-6.598106161382995,1.0769821014813208,0.7928980072723102,True,Sensitive Skin's first series aired only on SBS TV.
gemma3-12b,g24a_fever_215487,g24a_fever,fever,fever/SUPPORTS,increase,1.0,78.62049803195265,99.99990135508352,99.87791770068783,99.93890952788567,99.87771627517469,99.5691728158542,21.31841149593302,21.25721824322204,20.948674783901552,21.379403323130873,21.25741966873518,-0.12218507990883154,-0.3087448848336294,0.9971295585169349,0.9826564604918147,True,Weekly Idol has a host who is a rapper.
gemma3-12b,g24a_fever_215510,g24a_fever,fever,fever/REFUTES,decrease,-1.0,55.83607497894701,0.0023598817045587003,0.0007731106657663822,0.0015664961851625412,0.0034331602448026887,0.00041763636291367924,55.83450848276185,55.83264181870221,55.8356573425841,55.833715097242454,55.83530186828124,-0.0010732785402439884,0.0003554743028527029,0.9999665679145323,1.0000205761607557,True,Weekly Idol has a host born in April 1978.
gemma3-12b,g24a_fever_216358,g24a_fever,fever,fever/REFUTES,decrease,-1.0,88.93411112562738,5.560168611228218,11.088422295966764,8.324295453597491,80.111915056342,90.1785559202085,80.6098156720299,8.822196069285383,-1.2444447945811135,83.37394251439916,77.84568882966062,-74.55174644511378,-79.09013362424173,0.10944319864443655,-0.015437881655061427,True,The Chagatai language was never spoken in the Indian subcontinent.
gemma3-12b,g24a_fever_216360,g24a_fever,fever,fever/REFUTES,decrease,-1.0,66.67600340716422,0.00018648123752156953,0.00023934715711936878,0.00021291419732046916,55.52696335080353,0.00065228486402759,66.6757904929669,11.14904005636069,66.67535112230019,66.6758169259267,66.6757640600071,-55.52677686956601,-0.0004129377069082212,0.16721271654869566,0.9999934103418427,True,The Chagatai language was never used as a literary language.
gemma3-12b,g24a_fever_216389,g24a_fever,fever,fever/SUPPORTS,increase,1.0,60.04490895668636,88.93400002831905,88.94674568322324,88.94037285577114,56.418628931812464,88.86973572376549,28.89546389908478,-3.6262800248738998,28.824826767079124,28.889091071632684,28.901836726536878,-32.515371096506584,-0.07700995945775446,-0.12549651521562027,0.9975554248842534,True,Homer Hickam is a writer of historical fiction books.
gemma3-12b,g24a_fever_216390,g24a_fever,fever,fever/REFUTES,decrease,-1.0,55.47125189086963,1.9663253297056572e-05,9.319281704018738e-06,1.4491267500537655e-05,2.2424060135295348e-05,1.5418249120328384e-05,55.47123739960213,55.4712294668095,55.47123647262051,55.47123222761633,55.47124257158793,-2.7608068382387755e-06,-6.098967416309646e-06,0.9999998569926866,0.999999983288968,True,Homer Hickam was incapable of writing anything for the Josh Thurlow novels.
gemma3-12b,g24a_fever_217212,g24a_fever,fever,fever/REFUTES,decrease,-1.0,21.806737271303703,4.1702765523816275e-05,1.5360307897948516e-05,2.8531536710882397e-05,3.70636111869522e-05,0.0048270063292138,21.806708739766993,21.806700207692515,21.801910264974488,21.806695568538178,21.806721910995805,4.639154336864077e-06,-0.004811646021315852,0.999999608740843,0.9997799541943827,True,A monk only avoids practicing religious asceticism.
gemma3-12b,g24a_fever_218468,g24a_fever,fever,fever/SUPPORTS,increase,1.0,88.96322862610113,99.99890394003319,99.9920861811037,99.99549506056844,99.99617752831257,99.99504442236997,11.032266434467317,11.032948902211444,11.031815796268845,11.03567531393206,11.028857555002574,-0.002726411720615829,0.0029582412662705337,1.000061861064377,0.9999591527089062,True,"The Hanford Site hosts the Pacific Northwest National Laboratory, managed by the Department of Energy's Office of Science."
gemma3-12b,g24a_fever_219033,g24a_fever,fever,fever/REFUTES,decrease,-1.0,57.51224878425762,9.415424406711364e-06,6.416032872192755e-06,7.91572863945206e-06,1.3781973090684905e-05,7.931530596023517e-05,57.512240868528984,57.512235002284534,57.51216946895166,57.512239368833214,57.51224236822475,-4.366548683973541e-06,-7.289927308804241e-05,0.9999998980000716,0.9999987585325099,True,Savages had no director.
gemma3-12b,g24a_fever_219189,g24a_fever,fever,fever/REFUTES,decrease,-1.0,52.60008911926295,33.29668718966458,66.46235572797879,49.879521458821685,27.084540498000262,44.03911574858123,2.7205676604412616,25.515548621262685,8.560973370681715,19.303401929598365,-13.862266608715842,6.212146691664319,22.423239979397557,9.378759070128842,3.1467599557120263,True,Species distribution can be understood only through speciation.
gemma3-12b,g24a_fever_220216,g24a_fever,fever,fever/SUPPORTS,increase,1.0,88.89133721224101,99.99877038008587,94.44444245839676,97.22160641924131,76.46375299919903,55.44770900859847,8.330269207000299,-12.427584213041982,-33.44362820364254,11.10743316784486,5.553105246155752,-23.535017380886842,-38.99673344979829,-1.491858654771748,-4.014711574451683,True,Raabta (song) is a love Hindi song.
gemma3-12b,g24a_fever_22195,g24a_fever,fever,fever/SUPPORTS,increase,1.0,54.76526200072131,88.90517568803745,89.0451361268249,88.97515590743117,55.53006149694906,47.330419850918446,34.209893906709866,0.7647994962277522,-7.434842149802861,34.13991368731614,34.27987412610359,-33.375114191088386,-41.714716275906454,0.022356090852352684,-0.2173301726710297,True,Snoop Dogg worked with Jewell.
gemma3-12b,g24a_fever_222031,g24a_fever,fever,fever/REFUTES,decrease,-1.0,11.310019246201453,3.9757167041588605e-06,3.624119255850508e-06,3.7999179800046843e-06,1.3796851087288516e-05,1.2124936663950635e-05,11.310015446283472,11.310005449350365,11.310007121264789,11.31001527048475,11.310015622082197,-9.821134383129656e-06,-8.500817408100127e-06,0.9999991160990757,0.9999992639250828,True,Stuart Rosenberg refused to direct Brubaker.
gemma3-12b,g24a_fever_222652,g24a_fever,fever,fever/SUPPORTS,increase,1.0,1.227940133869933e-05,99.99943638456398,99.99966251627697,99.99954945042047,99.7445500843453,7.992722320490045e-05,99.99953717101914,99.74453780494397,6.764782186620112e-05,99.99942410516265,99.99965023687564,-0.2548863002186721,-99.99958258905376,0.997449994537084,6.764813496137474e-07,True,A United Kingdom is a film.
gemma3-12b,g24a_fever_223271,g24a_fever,fever,fever/SUPPORTS,increase,1.0,67.08069464182879,99.33236717373536,90.21336476221472,94.77286596797504,55.46750264490661,89.03501072350295,27.69217132614625,-11.613191996922176,21.954316081674165,32.25167253190658,23.13267012038594,-43.864864528828754,-1.178354038711774,-0.4193673316601682,0.7927986513988324,True,Mary McGee was the first woman to compete in the Baja 1000.
gemma3-12b,g24a_fever_223340,g24a_fever,fever,fever/REFUTES,decrease,-1.0,95.80506145159086,0.002603379845409417,0.002956121869833336,0.0027797508576213764,55.553372614957915,55.509866795134826,95.80228170073323,40.251688836632944,40.29519465645603,95.80245807174545,95.80210532972103,-55.550769235112504,-55.50691067326499,0.4201537596189097,0.42060788053388953,True,The principal filming of The Disaster Artist (film) started in 2016.
gemma3-12b,g24a_fever_223352,g24a_fever,fever,fever/REFUTES,decrease,-1.0,91.36333071664006,0.0003568265626185264,0.8456373853362282,0.42299710594942336,55.78576396201358,55.661038032213135,90.94033361069064,35.57756675462648,35.70229268442693,91.36297389007744,90.51769333130383,-55.78540713545097,-54.81540064687691,0.3912187842517888,0.3925902981318059,True,The Disaster Artist (film) was released in 2016.
gemma3-12b,g24a_fever_223771,g24a_fever,fever,fever/REFUTES,decrease,-1.0,55.55111844726176,2.9282233526899846e-05,2.556276775018212e-05,2.7422500638540982e-05,1.0711159208483478e-05,5.1308101591234036e-06,55.55109102476112,55.55110773610255,55.5511133164516,55.55108916502823,55.551092884494004,1.8571074318416366e-05,2.0431957591058716e-05,1.0000003008283207,1.0000004012826762,True,Ralph Fults was born in 1993.
gemma3-12b,g24a_fever_223774,g24a_fever,fever,fever/SUPPORTS,increase,1.0,55.55091530679135,88.91633016949584,88.89897938274574,88.90765477612078,54.821185272342284,51.34130604022817,33.356739469329426,-0.7297300344490694,-4.209609266563184,33.36541486270448,33.34806407595438,-34.09514489715355,-37.55767334251757,-0.021876539675588957,-0.12619966260292917,True,The Barrow Gang is a criminal organization that Ralph Fults was associated with.
gemma3-12b,g24a_fever_224195,g24a_fever,fever,fever/SUPPORTS,increase,1.0,88.88819575725422,99.99933184874854,99.99859993484966,99.9989658917991,99.98927366824435,98.62944819261249,11.110770134544879,11.101077910990128,9.741252435358263,11.111136091494316,11.110404177595441,-0.010058180504188385,-1.3691517422371788,0.9991276731101999,0.8767396244722405,True,The 66th Primetime Emmy Awards was hosted by the host of a show.
gemma3-12b,g24a_fever_224369,g24a_fever,fever,fever/SUPPORTS,increase,1.0,0.0003636855487971804,99.96465707706746,99.9997411906488,99.98219913385813,77.15220664547276,99.99765349720566,99.98183544830934,77.15184295992397,99.99728981165687,99.96429339151867,99.99937750510001,-22.812450431594698,-0.0020876934431441896,0.771658597924135,1.0001545717107336,True,Southampton F.C. has won the FA Cup.
gemma3-12b,g24a_fever_224370,g24a_fever,fever,fever/REFUTES,decrease,-1.0,99.99734323079633,0.00010051290028049424,7.812105648069216e-05,8.93169783805932e-05,0.00596213301355702,0.004315664406778134,99.99725391381796,99.99138109778278,99.99302756638956,99.99724271789606,99.99726510973986,-0.005861620113276526,-0.004237543350297442,0.9999412702268781,0.9999577353650927,True,Southampton F.C. has won zero FA Cups.
gemma3-12b,g24a_fever_225250,g24a_fever,fever,fever/REFUTES,decrease,-1.0,55.55096861034965,0.002309559157066617,0.00035180558395647027,0.0013306823705115437,0.0020660644320102924,55.46935986699333,55.549637927979134,55.54890254591764,0.08160874335631974,55.54865905119258,55.550616804765696,0.0002434947250563248,-55.469008061409376,0.9999867617127866,0.0014691138664508774,True,Danielle Cormack was born on December 31.
gemma3-12b,g24a_fever_225281,g24a_fever,fever,fever/SUPPORTS,increase,1.0,75.30336182588375,99.90468724646297,99.74468939229406,99.82468831937851,90.88903741455765,95.06870779550515,24.521326493494755,15.585675588673894,19.765345969621393,24.601325420579215,24.44132756641031,-9.015649831905321,-4.675981596788915,0.6355967566766262,0.8060471759088942,True,Brian De Palma is a writer.
gemma3-12b,g24a_fever_225749,g24a_fever,fever,fever/REFUTES,decrease,-1.0,56.1880300421179,54.81635858297845,72.91309428925808,63.86472643611827,55.46985489322007,3.6326763699570717,-7.676696394000366,0.718175148897835,52.55535367216083,1.3716714591394492,-16.725064247140182,-0.6534963102416143,69.28041791930102,-0.0935526315016335,-6.846089903104004,False,David Lloyd George was voted the second greatest British prime minister of the 20th century.
gemma3-12b,g24a_fever_226113,g24a_fever,fever,fever/REFUTES,decrease,-1.0,51.33621940679895,1.9680341499802708e-05,0.0012103842483310826,0.0006150322949154426,0.00381173408367496,45.420618256614375,51.33560437450404,51.33240767271528,5.915601150184578,51.33619972645745,51.33500902255062,-0.0037920537421751574,-45.419407872366044,0.9999377293434506,0.11523388537571357,True,Bongwater is set in Texas.
gemma3-12b,g24a_fever_227133,g24a_fever,fever,fever/REFUTES,decrease,-1.0,66.81920551100126,38.95441996059926,88.9163090412447,63.93536450092198,1.6591110338040846,28.506930050292738,2.88384101007928,65.16009447719718,38.31227546070852,27.864785550401997,-22.097103530243444,37.29530892679517,60.409378990951964,22.594898348923145,13.2851552241624,True,New Orleans Pelicans compete the southwest Division of the NBA's Western Conference and have been since 2002.
gemma3-12b,g24a_fever_228350,g24a_fever,fever,fever/SUPPORTS,increase,1.0,99.99971847444168,99.74468603164023,97.52554101893968,98.63511352528995,55.529483317285056,55.41738962497091,-1.364604949151726,-44.47023515715662,-44.58232884947077,-0.25503244280145054,-2.4741774555020015,-44.21520271435517,-42.10815139396877,32.58835839984347,32.67050209453242,False,Leslie Kong founded Island Records.
gemma3-12b,g24a_fever_228586,g24a_fever,fever,fever/SUPPORTS,increase,1.0,65.82386982290527,90.2133485101516,88.87593154859766,89.54464002937463,55.506262218591935,55.54052826063374,23.720770206469368,-10.31760760431333,-10.283341562271524,24.38947868724634,23.052061725692397,-34.70708629155967,-33.33540328796392,-0.4349609019651229,-0.4335163433886707,True,Telephone contains a sampled voice of an operator.
