model,item_id,group_sha,polarity,kind,value
llama31-8b,g24a_fever_126933,b03a779396,decrease,admit_post,3.087854267969623
llama31-8b,g24a_fever_126933,b03a779396,decrease,exclude_post,1.9590700500439406
llama31-8b,g24a_fever_126933,b03a779396,decrease,strong_exclude_post,6.708244512737073
llama31-8b,g24a_fever_126933,b03a779396,decrease,counterfactual_delete_post,5.957280140150246
llama31-8b,g24a_fever_103003,862d663bdc,increase,base,96.42944707867663
llama31-8b,g24a_fever_103003,862d663bdc,increase,admit_post,93.63134380753021
llama31-8b,g24a_fever_103003,862d663bdc,increase,exclude_post,73.40447590775707
llama31-8b,g24a_fever_103003,862d663bdc,increase,strong_exclude_post,88.24941648064436
llama31-8b,g24a_fever_103003,862d663bdc,increase,counterfactual_delete_post,51.218886526999626
llama31-8b,g24a_fever_108201,862d663bdc,decrease,base,3.85582792050965
llama31-8b,g24a_fever_108201,862d663bdc,decrease,admit_post,0.542462768250637
llama31-8b,g24a_fever_108201,862d663bdc,decrease,exclude_post,33.42291175994943
llama31-8b,g24a_fever_108201,862d663bdc,decrease,strong_exclude_post,49.470568686180556
llama31-8b,g24a_fever_108201,862d663bdc,decrease,counterfactual_delete_post,39.64848663550742
llama31-8b,g24a_fever_96603,7bc1d63c46,increase,base,29.013833741259734
llama31-8b,g24a_fever_96603,7bc1d63c46,increase,admit_post,95.10818296621198
llama31-8b,g24a_fever_96603,7bc1d63c46,increase,exclude_post,50.79352089168993
llama31-8b,g24a_fever_96603,7bc1d63c46,increase,strong_exclude_post,44.47316765803752
llama31-8b,g24a_fever_96603,7bc1d63c46,increase,counterfactual_delete_post,50.11691454287732
llama31-8b,g24a_fever_138355,7bc1d63c46,decrease,base,0.15480711334814864
llama31-8b,g24a_fever_138355,7bc1d63c46,decrease,admit_post,1.9633868814282256
llama31-8b,g24a_fever_138355,7bc1d63c46,decrease,exclude_post,1.4434482714074859
llama31-8b,g24a_fever_138355,7bc1d63c46,decrease,strong_exclude_post,3.448051450182299
llama31-8b,g24a_fever_138355,7bc1d63c46,decrease,counterfactual_delete_post,2.223661741801093
llama31-8b,g24a_fever_19719,d90f0f36bc,increase,base,89.17298851440574
llama31-8b,g24a_fever_19719,d90f0f36bc,increase,admit_post,91.33189107242502
llama31-8b,g24a_fever_19719,d90f0f36bc,increase,exclude_post,68.31291224628359
llama31-8b,g24a_fever_19719,d90f0f36bc,increase,strong_exclude_post,43.21912238109573
llama31-8b,g24a_fever_19719,d90f0f36bc,increase,counterfactual_delete_post,20.18992156231569
llama31-8b,g24a_fever_132132,d90f0f36bc,decrease,base,5.947970666222489
llama31-8b,g24a_fever_132132,d90f0f36bc,decrease,admit_post,4.8663246519460115
llama31-8b,g24a_fever_132132,d90f0f36bc,decrease,exclude_post,95.43814044456543
llama31-8b,g24a_fever_132132,d90f0f36bc,decrease,strong_exclude_post,48.34765930438676
llama31-8b,g24a_fever_132132,d90f0f36bc,decrease,counterfactual_delete_post,82.80119772104656
llama31-8b,g24a_fever_70780,01df2d47f2,increase,base,94.0335122541773
llama31-8b,g24a_fever_70780,01df2d47f2,increase,admit_post,98.15776289724074
llama31-8b,g24a_fever_70780,01df2d47f2,increase,exclude_post,18.647372900579494
llama31-8b,g24a_fever_70780,01df2d47f2,increase,strong_exclude_post,18.903859220397017
llama31-8b,g24a_fever_70780,01df2d47f2,increase,counterfactual_delete_post,0.05131977648254311
llama31-8b,g24a_fever_99974,01df2d47f2,decrease,base,7.143059830233884
llama31-8b,g24a_fever_99974,01df2d47f2,decrease,admit_post,3.7894024969135103
llama31-8b,g24a_fever_99974,01df2d47f2,decrease,exclude_post,1.7538937688277587
llama31-8b,g24a_fever_99974,01df2d47f2,decrease,strong_exclude_post,50.12417456521329
llama31-8b,g24a_fever_99974,01df2d47f2,decrease,counterfactual_delete_post,55.55166746509929
llama31-8b,g24a_fever_69652,080a6c2bd0,increase,base,90.18575071420453
llama31-8b,g24a_fever_69652,080a6c2bd0,increase,admit_post,97.74147768065558
llama31-8b,g24a_fever_69652,080a6c2bd0,increase,exclude_post,35.447736799564716
llama31-8b,g24a_fever_69652,080a6c2bd0,increase,strong_exclude_post,54.415427811115606
llama31-8b,g24a_fever_69652,080a6c2bd0,increase,counterfactual_delete_post,44.46028287614929
llama31-8b,g24a_fever_11917,080a6c2bd0,decrease,base,2.6344768696761496
llama31-8b,g24a_fever_11917,080a6c2bd0,decrease,admit_post,93.37839606498788
llama31-8b,g24a_fever_11917,080a6c2bd0,decrease,exclude_post,40.929603796116865
llama31-8b,g24a_fever_11917,080a6c2bd0,decrease,strong_exclude_post,28.455832007373406
llama31-8b,g24a_fever_11917,080a6c2bd0,decrease,counterfactual_delete_post,1.5186463914962065
llama31-8b,g24a_fever_4592,0aa4aeed0f,increase,base,98.34231095576173
llama31-8b,g24a_fever_4592,0aa4aeed0f,increase,admit_post,98.92941274830972
llama31-8b,g24a_fever_4592,0aa4aeed0f,increase,exclude_post,32.71473410804835
llama31-8b,g24a_fever_4592,0aa4aeed0f,increase,strong_exclude_post,89.44574099264864
llama31-8b,g24a_fever_4592,0aa4aeed0f,increase,counterfactual_delete_post,49.19260782251948
llama31-8b,g24a_fever_59214,0aa4aeed0f,decrease,base,4.539187811138319
llama31-8b,g24a_fever_59214,0aa4aeed0f,decrease,admit_post,12.18613296208155
llama31-8b,g24a_fever_59214,0aa4aeed0f,decrease,exclude_post,85.14783165693518
llama31-8b,g24a_fever_59214,0aa4aeed0f,decrease,strong_exclude_post,92.14081380584282
llama31-8b,g24a_fever_59214,0aa4aeed0f,decrease,counterfactual_delete_post,99.9721657840939
llama31-8b,g24a_fever_114158,3af0580f9b,increase,base,99.52734552228719
llama31-8b,g24a_fever_114158,3af0580f9b,increase,admit_post,94.34320014990645
llama31-8b,g24a_fever_114158,3af0580f9b,increase,exclude_post,93.90458366490974
llama31-8b,g24a_fever_114158,3af0580f9b,increase,strong_exclude_post,89.65816688100898
llama31-8b,g24a_fever_114158,3af0580f9b,increase,counterfactual_delete_post,51.756695670251084
llama31-8b,g24a_fever_148551,3af0580f9b,decrease,base,0.21361079213924727
llama31-8b,g24a_fever_148551,3af0580f9b,decrease,admit_post,6.179769753877696
llama31-8b,g24a_fever_148551,3af0580f9b,decrease,exclude_post,0.4482405713784674
llama31-8b,g24a_fever_148551,3af0580f9b,decrease,strong_exclude_post,5.000055841888669
llama31-8b,g24a_fever_148551,3af0580f9b,decrease,counterfactual_delete_post,1.0066958595772595
llama31-8b,g24a_fever_136290,b05287b62f,increase,base,0.21308223873145474
llama31-8b,g24a_fever_136290,b05287b62f,increase,admit_post,95.70988846561883
llama31-8b,g24a_fever_136290,b05287b62f,increase,exclude_post,34.06826795315945
llama31-8b,g24a_fever_136290,b05287b62f,increase,strong_exclude_post,35.3495461463372
llama31-8b,g24a_fever_136290,b05287b62f,increase,counterfactual_delete_post,0.11092612076161883
llama31-8b,g24a_fever_60344,b05287b62f,decrease,base,1.9181153011277112
llama31-8b,g24a_fever_60344,b05287b62f,decrease,admit_post,48.02057514583789
llama31-8b,g24a_fever_60344,b05287b62f,decrease,exclude_post,49.59183120620619
llama31-8b,g24a_fever_60344,b05287b62f,decrease,strong_exclude_post,46.4684395014135
llama31-8b,g24a_fever_60344,b05287b62f,decrease,counterfactual_delete_post,50.037296800669054
llama31-8b,g24a_fever_1251,c8e543ff59,increase,base,97.66902010307916
llama31-8b,g24a_fever_1251,c8e543ff59,increase,admit_post,95.3116479563055
llama31-8b,g24a_fever_1251,c8e543ff59,increase,exclude_post,36.50971029553608
llama31-8b,g24a_fever_1251,c8e543ff59,increase,strong_exclude_post,33.49848167494328
llama31-8b,g24a_fever_1251,c8e543ff59,increase,counterfactual_delete_post,45.88587559397576
llama31-8b,g24a_fever_20202,c8e543ff59,decrease,base,24.116300504725835
llama31-8b,g24a_fever_20202,c8e543ff59,decrease,admit_post,3.157660170714032
llama31-8b,g24a_fever_20202,c8e543ff59,decrease,exclude_post,39.71399429567098
llama31-8b,g24a_fever_20202,c8e543ff59,decrease,strong_exclude_post,40.837978755878964
llama31-8b,g24a_fever_20202,c8e543ff59,decrease,counterfactual_delete_post,47.619811038090965
llama31-8b,g24a_fever_189771,2295b52ec4,increase,base,89.38496142819871
llama31-8b,g24a_fever_189771,2295b52ec4,increase,admit_post,96.72398012774686
llama31-8b,g24a_fever_189771,2295b52ec4,increase,exclude_post,31.81686923852528
llama31-8b,g24a_fever_189771,2295b52ec4,increase,strong_exclude_post,52.29574586065104
llama31-8b,g24a_fever_189771,2295b52ec4,increase,counterfactual_delete_post,30.83526037022149
llama31-8b,g24a_fever_189768,2295b52ec4,decrease,base,75.24753772265002
llama31-8b,g24a_fever_189768,2295b52ec4,decrease,admit_post,97.74082687707248
llama31-8b,g24a_fever_189768,2295b52ec4,decrease,exclude_post,42.355058803312176
llama31-8b,g24a_fever_189768,2295b52ec4,decrease,strong_exclude_post,4.538361789803914
llama31-8b,g24a_fever_189768,2295b52ec4,decrease,counterfactual_delete_post,44.452089824896774
llama31-8b,g24a_fever_25995,234717bc1f,increase,base,83.55636221409364
llama31-8b,g24a_fever_25995,234717bc1f,increase,admit_post,99.24497961281558
llama31-8b,g24a_fever_25995,234717bc1f,increase,exclude_post,87.36074022822716
llama31-8b,g24a_fever_25995,234717bc1f,increase,strong_exclude_post,51.22862259113097
llama31-8b,g24a_fever_25995,234717bc1f,increase,counterfactual_delete_post,44.460859170146094
llama31-8b,g24a_fever_106981,234717bc1f,decrease,base,88.95325671255664
llama31-8b,g24a_fever_106981,234717bc1f,decrease,admit_post,88.45684603047727
llama31-8b,g24a_fever_106981,234717bc1f,decrease,exclude_post,54.666387381350546
llama31-8b,g24a_fever_106981,234717bc1f,decrease,strong_exclude_post,92.8355736791856
llama31-8b,g24a_fever_106981,234717bc1f,decrease,counterfactual_delete_post,0.13483488057849105
llama31-8b,g24a_fever_40944,6da30661c0,increase,base,99.10235371720763
llama31-8b,g24a_fever_40944,6da30661c0,increase,admit_post,97.95343866096286
llama31-8b,g24a_fever_40944,6da30661c0,increase,exclude_post,87.37078296761491
llama31-8b,g24a_fever_40944,6da30661c0,increase,strong_exclude_post,53.828119989565316
llama31-8b,g24a_fever_40944,6da30661c0,increase,counterfactual_delete_post,55.5542749492065
llama31-8b,g24a_fever_34323,6da30661c0,decrease,base,91.11413705039294
llama31-8b,g24a_fever_34323,6da30661c0,decrease,admit_post,93.48643480814168
llama31-8b,g24a_fever_34323,6da30661c0,decrease,exclude_post,95.60655487534058
llama31-8b,g24a_fever_34323,6da30661c0,decrease,strong_exclude_post,44.44618908763395
llama31-8b,g24a_fever_34323,6da30661c0,decrease,counterfactual_delete_post,55.55205377669111
llama31-8b,g24a_fever_12738,e059650125,increase,base,92.72341687510846
llama31-8b,g24a_fever_12738,e059650125,increase,admit_post,8.793811102522561
llama31-8b,g24a_fever_12738,e059650125,increase,exclude_post,92.64583464408226
llama31-8b,g24a_fever_12738,e059650125,increase,strong_exclude_post,88.88727013842654
llama31-8b,g24a_fever_12738,e059650125,increase,counterfactual_delete_post,84.22669466111024
llama31-8b,g24a_fever_91635,e059650125,decrease,base,0.40049033440928317
llama31-8b,g24a_fever_91635,e059650125,decrease,admit_post,7.157108546001698
llama31-8b,g24a_fever_91635,e059650125,decrease,exclude_post,28.553686335877824
llama31-8b,g24a_fever_91635,e059650125,decrease,strong_exclude_post,16.426820973382224
llama31-8b,g24a_fever_91635,e059650125,decrease,counterfactual_delete_post,51.2025310560209
llama31-8b,g24a_fever_199818,2c34b2565b,increase,base,90.66062777463526
llama31-8b,g24a_fever_199818,2c34b2565b,increase,admit_post,92.7239712852053
llama31-8b,g24a_fever_199818,2c34b2565b,increase,exclude_post,87.2491235830367
llama31-8b,g24a_fever_199818,2c34b2565b,increase,strong_exclude_post,48.77805705227908
llama31-8b,g24a_fever_199818,2c34b2565b,increase,counterfactual_delete_post,44.45181439434986
llama31-8b,g24a_fever_199819,2c34b2565b,decrease,base,19.101134605501287
llama31-8b,g24a_fever_199819,2c34b2565b,decrease,admit_post,96.39214181046826
llama31-8b,g24a_fever_199819,2c34b2565b,decrease,exclude_post,60.46309668655361
llama31-8b,g24a_fever_199819,2c34b2565b,decrease,strong_exclude_post,51.43567622731862
llama31-8b,g24a_fever_199819,2c34b2565b,decrease,counterfactual_delete_post,55.55301800528956
llama31-8b,g24a_fever_95679,f360f8b694,increase,base,33.6726896110611
llama31-8b,g24a_fever_95679,f360f8b694,increase,admit_post,99.07162380056756
llama31-8b,g24a_fever_95679,f360f8b694,increase,exclude_post,57.65507788528152
llama31-8b,g24a_fever_95679,f360f8b694,increase,strong_exclude_post,13.134355693180385
llama31-8b,g24a_fever_95679,f360f8b694,increase,counterfactual_delete_post,16.922493150501236
llama31-8b,g24a_fever_143875,f360f8b694,decrease,base,7.6181659092388845
llama31-8b,g24a_fever_143875,f360f8b694,decrease,admit_post,15.080224873121002
llama31-8b,g24a_fever_143875,f360f8b694,decrease,exclude_post,6.2366592956869225
llama31-8b,g24a_fever_143875,f360f8b694,decrease,strong_exclude_post,20.473868419128753
llama31-8b,g24a_fever_143875,f360f8b694,decrease,counterfactual_delete_post,21.491698595516873
llama31-8b,g24a_fever_11237,8216ed3c31,increase,base,94.41878340009187
llama31-8b,g24a_fever_11237,8216ed3c31,increase,admit_post,92.12757171806345
llama31-8b,g24a_fever_11237,8216ed3c31,increase,exclude_post,97.09430331815574
llama31-8b,g24a_fever_11237,8216ed3c31,increase,strong_exclude_post,48.118508433325566
llama31-8b,g24a_fever_11237,8216ed3c31,increase,counterfactual_delete_post,52.4589578489682
llama31-8b,g24a_fever_12084,8216ed3c31,decrease,base,8.158328721273701
llama31-8b,g24a_fever_12084,8216ed3c31,decrease,admit_post,2.4673241004125535
llama31-8b,g24a_fever_12084,8216ed3c31,decrease,exclude_post,42.43742951973444
llama31-8b,g24a_fever_12084,8216ed3c31,decrease,strong_exclude_post,37.13502914797644
llama31-8b,g24a_fever_12084,8216ed3c31,decrease,counterfactual_delete_post,14.584883918715157
llama31-8b,g24a_fever_168011,57dd206baa,increase,base,99.84222010948116
llama31-8b,g24a_fever_168011,57dd206baa,increase,admit_post,93.72880457655889
llama31-8b,g24a_fever_168011,57dd206baa,increase,exclude_post,45.41850649435741
llama31-8b,g24a_fever_168011,57dd206baa,increase,strong_exclude_post,0.29515205190745514
llama31-8b,g24a_fever_168011,57dd206baa,increase,counterfactual_delete_post,54.255755472683916
llama31-8b,g24a_fever_168015,57dd206baa,decrease,base,0.022752447051546915
llama31-8b,g24a_fever_168015,57dd206baa,decrease,admit_post,0.6205627271682409
llama31-8b,g24a_fever_168015,57dd206baa,decrease,exclude_post,0.05463077109934859
llama31-8b,g24a_fever_168015,57dd206baa,decrease,strong_exclude_post,3.663869850304984
llama31-8b,g24a_fever_168015,57dd206baa,decrease,counterfactual_delete_post,7.030098779664908
llama31-8b,g24a_fever_49405,494e225216,increase,base,95.38359051588553
llama31-8b,g24a_fever_49405,494e225216,increase,admit_post,93.71870371099267
llama31-8b,g24a_fever_49405,494e225216,increase,exclude_post,48.04663787091538
llama31-8b,g24a_fever_49405,494e225216,increase,strong_exclude_post,24.578178397590513
llama31-8b,g24a_fever_49405,494e225216,increase,counterfactual_delete_post,55.55255177888526
llama31-8b,g24a_fever_70815,494e225216,decrease,base,50.10274205983318
llama31-8b,g24a_fever_70815,494e225216,decrease,admit_post,16.054214693782306
llama31-8b,g24a_fever_70815,494e225216,decrease,exclude_post,48.69226487177062
llama31-8b,g24a_fever_70815,494e225216,decrease,strong_exclude_post,34.3992867373657
llama31-8b,g24a_fever_70815,494e225216,decrease,counterfactual_delete_post,0.026323417254202716
llama31-8b,g24a_fever_207263,f81d4310d0,increase,base,62.09983914162787
llama31-8b,g24a_fever_207263,f81d4310d0,increase,admit_post,89.76980214354063
llama31-8b,g24a_fever_207263,f81d4310d0,increase,exclude_post,31.990539450943945
llama31-8b,g24a_fever_207263,f81d4310d0,increase,strong_exclude_post,53.08004278044789
llama31-8b,g24a_fever_207263,f81d4310d0,increase,counterfactual_delete_post,23.34138881598472
llama31-8b,g24a_fever_207256,f81d4310d0,decrease,base,47.06958356122876
llama31-8b,g24a_fever_207256,f81d4310d0,decrease,admit_post,40.80550367768357
llama31-8b,g24a_fever_207256,f81d4310d0,decrease,exclude_post,48.95945375090221
llama31-8b,g24a_fever_207256,f81d4310d0,decrease,strong_exclude_post,52.52657713528827
llama31-8b,g24a_fever_207256,f81d4310d0,decrease,counterfactual_delete_post,71.08523608395814
llama31-8b,g24a_fever_64113,b0f96d949b,increase,base,98.16773962043592
llama31-8b,g24a_fever_64113,b0f96d949b,increase,admit_post,92.42672073482434
llama31-8b,g24a_fever_64113,b0f96d949b,increase,exclude_post,52.59922387508536
llama31-8b,g24a_fever_64113,b0f96d949b,increase,strong_exclude_post,43.3137643472688
llama31-8b,g24a_fever_64113,b0f96d949b,increase,counterfactual_delete_post,0.061211875359853285
llama31-8b,g24a_fever_58823,b0f96d949b,decrease,base,93.04053518744057
llama31-8b,g24a_fever_58823,b0f96d949b,decrease,admit_post,9.857697302055643
llama31-8b,g24a_fever_58823,b0f96d949b,decrease,exclude_post,96.35489631188801
llama31-8b,g24a_fever_58823,b0f96d949b,decrease,strong_exclude_post,99.62123956812842
llama31-8b,g24a_fever_58823,b0f96d949b,decrease,counterfactual_delete_post,88.88870499672366
llama31-8b,g24a_fever_48101,f0196dc603,increase,base,94.3276026791014
llama31-8b,g24a_fever_48101,f0196dc603,increase,admit_post,92.40136441749502
llama31-8b,g24a_fever_48101,f0196dc603,increase,exclude_post,37.67041024020657
llama31-8b,g24a_fever_48101,f0196dc603,increase,strong_exclude_post,51.18764969588602
llama31-8b,g24a_fever_48101,f0196dc603,increase,counterfactual_delete_post,48.70363077046146
llama31-8b,g24a_fever_35043,f0196dc603,decrease,base,2.567634869839287
llama31-8b,g24a_fever_35043,f0196dc603,decrease,admit_post,14.798951407067696
llama31-8b,g24a_fever_35043,f0196dc603,decrease,exclude_post,21.79340219878368
llama31-8b,g24a_fever_35043,f0196dc603,decrease,strong_exclude_post,46.30741427588279
llama31-8b,g24a_fever_35043,f0196dc603,decrease,counterfactual_delete_post,55.55231990382826
llama31-8b,g24a_fever_7876,d63fe9fc86,increase,base,99.05101838954981
llama31-8b,g24a_fever_7876,d63fe9fc86,increase,admit_post,98.16097386083972
llama31-8b,g24a_fever_7876,d63fe9fc86,increase,exclude_post,96.82496124222577
llama31-8b,g24a_fever_7876,d63fe9fc86,increase,strong_exclude_post,55.55293549113426
llama31-8b,g24a_fever_7876,d63fe9fc86,increase,counterfactual_delete_post,0.06339052446310695
llama31-8b,g24a_fever_7877,d63fe9fc86,decrease,base,0.07417539192438774
llama31-8b,g24a_fever_7877,d63fe9fc86,decrease,admit_post,0.9054508883450583
llama31-8b,g24a_fever_7877,d63fe9fc86,decrease,exclude_post,0.5414248512871591
llama31-8b,g24a_fever_7877,d63fe9fc86,decrease,strong_exclude_post,48.83098010690853
llama31-8b,g24a_fever_7877,d63fe9fc86,decrease,counterfactual_delete_post,1.2567367074931795
llama31-8b,g24a_fever_47308,b180197526,increase,base,82.52308416020311
llama31-8b,g24a_fever_47308,b180197526,increase,admit_post,90.39990457974275
llama31-8b,g24a_fever_47308,b180197526,increase,exclude_post,44.40117420628159
llama31-8b,g24a_fever_47308,b180197526,increase,strong_exclude_post,34.01103911419089
llama31-8b,g24a_fever_47308,b180197526,increase,counterfactual_delete_post,20.180871537364705
llama31-8b,g24a_fever_76522,b180197526,decrease,base,3.488133218066146
llama31-8b,g24a_fever_76522,b180197526,decrease,admit_post,51.928691752670005
llama31-8b,g24a_fever_76522,b180197526,decrease,exclude_post,26.129197582056147
llama31-8b,g24a_fever_76522,b180197526,decrease,strong_exclude_post,18.15990010892827
llama31-8b,g24a_fever_76522,b180197526,decrease,counterfactual_delete_post,18.43931984769929
llama31-8b,g24a_fever_24345,f0174765dd,increase,base,49.06397860646545
llama31-8b,g24a_fever_24345,f0174765dd,increase,admit_post,5.376839503365254
llama31-8b,g24a_fever_24345,f0174765dd,increase,exclude_post,47.3993903205584
llama31-8b,g24a_fever_24345,f0174765dd,increase,strong_exclude_post,43.258512046602455
llama31-8b,g24a_fever_24345,f0174765dd,increase,counterfactual_delete_post,55.547391120138506
llama31-8b,g24a_fever_110379,f0174765dd,decrease,base,47.62511727556541
llama31-8b,g24a_fever_110379,f0174765dd,decrease,admit_post,3.6667458386253338
llama31-8b,g24a_fever_110379,f0174765dd,decrease,exclude_post,37.98545692796441
llama31-8b,g24a_fever_110379,f0174765dd,decrease,strong_exclude_post,50.898347811018844
llama31-8b,g24a_fever_110379,f0174765dd,decrease,counterfactual_delete_post,51.96208759551905
llama31-8b,g24a_fever_205126,1d71e1b002,increase,base,93.04043553634726
llama31-8b,g24a_fever_205126,1d71e1b002,increase,admit_post,95.93512796695539
llama31-8b,g24a_fever_205126,1d71e1b002,increase,exclude_post,35.28764629249527
llama31-8b,g24a_fever_205126,1d71e1b002,increase,strong_exclude_post,7.5742591546326405
llama31-8b,g24a_fever_205126,1d71e1b002,increase,counterfactual_delete_post,55.54856035223003
llama31-8b,g24a_fever_205099,1d71e1b002,decrease,base,1.1210540504838284
llama31-8b,g24a_fever_205099,1d71e1b002,decrease,admit_post,7.064378145304295
llama31-8b,g24a_fever_205099,1d71e1b002,decrease,exclude_post,3.084599510207748
llama31-8b,g24a_fever_205099,1d71e1b002,decrease,strong_exclude_post,47.58836929270223
llama31-8b,g24a_fever_205099,1d71e1b002,decrease,counterfactual_delete_post,44.58533391655166
llama31-8b,g24a_fever_113884,fb37cb9aa9,increase,base,7.312911248487552
llama31-8b,g24a_fever_113884,fb37cb9aa9,increase,admit_post,95.45865483464435
llama31-8b,g24a_fever_113884,fb37cb9aa9,increase,exclude_post,49.76158332270497
llama31-8b,g24a_fever_113884,fb37cb9aa9,increase,strong_exclude_post,52.4601324216911
llama31-8b,g24a_fever_113884,fb37cb9aa9,increase,counterfactual_delete_post,0.0878065880642077
llama31-8b,g24a_fever_99531,fb37cb9aa9,decrease,base,43.75541074095499
llama31-8b,g24a_fever_99531,fb37cb9aa9,decrease,admit_post,5.367720301933215
llama31-8b,g24a_fever_99531,fb37cb9aa9,decrease,exclude_post,75.49989396142517
llama31-8b,g24a_fever_99531,fb37cb9aa9,decrease,strong_exclude_post,13.205972291217599
llama31-8b,g24a_fever_99531,fb37cb9aa9,decrease,counterfactual_delete_post,44.45856538603266
llama31-8b,g24a_fever_10650,2a3255de71,increase,base,27.872760490767657
llama31-8b,g24a_fever_10650,2a3255de71,increase,admit_post,92.36629282564434
llama31-8b,g24a_fever_10650,2a3255de71,increase,exclude_post,45.33846809995381
llama31-8b,g24a_fever_10650,2a3255de71,increase,strong_exclude_post,33.81559434291089
llama31-8b,g24a_fever_10650,2a3255de71,increase,counterfactual_delete_post,44.44967124977174
llama31-8b,g24a_fever_144800,2a3255de71,decrease,base,12.603283308502284
llama31-8b,g24a_fever_144800,2a3255de71,decrease,admit_post,19.320448922989378
llama31-8b,g24a_fever_144800,2a3255de71,decrease,exclude_post,2.9087047482058463
llama31-8b,g24a_fever_144800,2a3255de71,decrease,strong_exclude_post,1.6305933519808624
llama31-8b,g24a_fever_144800,2a3255de71,decrease,counterfactual_delete_post,39.489577796989295
llama31-8b,g24a_fever_55741,33f8620216,increase,base,89.97420379563573
llama31-8b,g24a_fever_55741,33f8620216,increase,admit_post,88.72660529003115
llama31-8b,g24a_fever_55741,33f8620216,increase,exclude_post,47.4313148841326
llama31-8b,g24a_fever_55741,33f8620216,increase,strong_exclude_post,42.81156296423383
llama31-8b,g24a_fever_55741,33f8620216,increase,counterfactual_delete_post,55.551355835390396
llama31-8b,g24a_fever_20461,33f8620216,decrease,base,1.7531627666256677
llama31-8b,g24a_fever_20461,33f8620216,decrease,admit_post,34.652548971100515
llama31-8b,g24a_fever_20461,33f8620216,decrease,exclude_post,28.176495355367503
llama31-8b,g24a_fever_20461,33f8620216,decrease,strong_exclude_post,33.37380411499324
llama31-8b,g24a_fever_20461,33f8620216,decrease,counterfactual_delete_post,71.55958134161975
llama31-8b,g24a_fever_57718,f7547bfefb,increase,base,99.870281878693
llama31-8b,g24a_fever_57718,f7547bfefb,increase,admit_post,98.49885226926867
llama31-8b,g24a_fever_57718,f7547bfefb,increase,exclude_post,50.26282091806402
llama31-8b,g24a_fever_57718,f7547bfefb,increase,strong_exclude_post,39.38379701095171
llama31-8b,g24a_fever_57718,f7547bfefb,increase,counterfactual_delete_post,0.24815436613107134
llama31-8b,g24a_fever_133910,f7547bfefb,decrease,base,17.85497281195196
llama31-8b,g24a_fever_133910,f7547bfefb,decrease,admit_post,12.016281105340791
llama31-8b,g24a_fever_133910,f7547bfefb,decrease,exclude_post,39.47387048967355
llama31-8b,g24a_fever_133910,f7547bfefb,decrease,strong_exclude_post,50.507830472925065
llama31-8b,g24a_fever_133910,f7547bfefb,decrease,counterfactual_delete_post,42.08769402483009
llama31-8b,g24a_fever_36333,e3f49ec377,increase,base,23.029841673651113
llama31-8b,g24a_fever_36333,e3f49ec377,increase,admit_post,98.78831245328219
llama31-8b,g24a_fever_36333,e3f49ec377,increase,exclude_post,97.97521861632349
llama31-8b,g24a_fever_36333,e3f49ec377,increase,strong_exclude_post,51.55526661997706
llama31-8b,g24a_fever_36333,e3f49ec377,increase,counterfactual_delete_post,55.5528121218871
llama31-8b,g24a_fever_142984,e3f49ec377,decrease,base,1.5025938648746113
llama31-8b,g24a_fever_142984,e3f49ec377,decrease,admit_post,1.097168886037411
llama31-8b,g24a_fever_142984,e3f49ec377,decrease,exclude_post,3.6350900830181327
llama31-8b,g24a_fever_142984,e3f49ec377,decrease,strong_exclude_post,16.323430476688056
llama31-8b,g24a_fever_142984,e3f49ec377,decrease,counterfactual_delete_post,0.5250633606431361
llama31-8b,g24a_fever_36453,cf29f7401a,increase,base,89.41971531504731
llama31-8b,g24a_fever_36453,cf29f7401a,increase,admit_post,89.49289749343993
llama31-8b,g24a_fever_36453,cf29f7401a,increase,exclude_post,61.05574876306824
llama31-8b,g24a_fever_36453,cf29f7401a,increase,strong_exclude_post,52.99690918409609
llama31-8b,g24a_fever_36453,cf29f7401a,increase,counterfactual_delete_post,0.07942721252081258
llama31-8b,g24a_fever_153341,cf29f7401a,decrease,base,58.965606695701275
llama31-8b,g24a_fever_153341,cf29f7401a,decrease,admit_post,0.1307205345370367
llama31-8b,g24a_fever_153341,cf29f7401a,decrease,exclude_post,47.88669934182861
llama31-8b,g24a_fever_153341,cf29f7401a,decrease,strong_exclude_post,52.179184042395754
llama31-8b,g24a_fever_153341,cf29f7401a,decrease,counterfactual_delete_post,0.21573397456566715
llama31-8b,g24a_fever_221240,e30b1f6fa0,increase,base,94.83783875110956
llama31-8b,g24a_fever_221240,e30b1f6fa0,increase,admit_post,97.9700883326819
llama31-8b,g24a_fever_221240,e30b1f6fa0,increase,exclude_post,45.687714112435
llama31-8b,g24a_fever_221240,e30b1f6fa0,increase,strong_exclude_post,26.79906873672016
llama31-8b,g24a_fever_221240,e30b1f6fa0,increase,counterfactual_delete_post,50.59103269995544
llama31-8b,g24a_fever_221244,e30b1f6fa0,decrease,base,4.153056298432617
llama31-8b,g24a_fever_221244,e30b1f6fa0,decrease,admit_post,3.52564330002343
llama31-8b,g24a_fever_221244,e30b1f6fa0,decrease,exclude_post,2.207017866674737
llama31-8b,g24a_fever_221244,e30b1f6fa0,decrease,strong_exclude_post,8.187999780498748
llama31-8b,g24a_fever_221244,e30b1f6fa0,decrease,counterfactual_delete_post,9.507180084160463
llama31-8b,g24a_fever_16807,2d03f3662c,increase,base,96.99874981456063
