model,p3_claim,cond,value
llama31-8b,g24p2_039,base,48.12429820108314
llama31-8b,g24p2_039,prior_only,23.603128475513454
llama31-8b,g24p2_039,withheld_cf,35.54099928691446
llama31-8b,g24p2_039,withheld_only,36.9085919230401
llama31-8b,g24p2_039,withheld_strong,12.780108596706036
llama31-8b,g24p2_040,base,99.9594729060136
llama31-8b,g24p2_040,prior_only,99.73695207258817
llama31-8b,g24p2_040,withheld_cf,98.32916928014352
llama31-8b,g24p2_040,withheld_only,55.555639542433866
llama31-8b,g24p2_040,withheld_strong,99.06159201112723
llama31-8b,g24p2_041,base,3.3371197322459665
llama31-8b,g24p2_041,prior_only,1.0815597151921035
llama31-8b,g24p2_041,withheld_cf,87.53216645991387
llama31-8b,g24p2_041,withheld_only,48.28502699657607
llama31-8b,g24p2_041,withheld_strong,99.96199493792574
llama31-8b,g24p2_043,base,99.9118672764349
llama31-8b,g24p2_043,prior_only,96.57837894934222
llama31-8b,g24p2_043,withheld_cf,55.55058942237608
llama31-8b,g24p2_043,withheld_only,26.454965570035554
llama31-8b,g24p2_043,withheld_strong,13.892663313532843
llama31-8b,g24p2_044,base,94.71233345378758
llama31-8b,g24p2_044,prior_only,21.257477234931965
llama31-8b,g24p2_044,withheld_cf,54.82073904874863
llama31-8b,g24p2_044,withheld_only,54.90939400012408
llama31-8b,g24p2_044,withheld_strong,55.529188954062626
llama31-8b,g24p2_046,base,23.76345082097311
llama31-8b,g24p2_046,prior_only,15.145039374076013
llama31-8b,g24p2_046,withheld_cf,44.44926596754424
llama31-8b,g24p2_046,withheld_only,36.62455614267786
llama31-8b,g24p2_046,withheld_strong,42.79600784462412
llama31-8b,g24p2_047,base,91.71650326910807
llama31-8b,g24p2_047,prior_only,41.286698821183755
llama31-8b,g24p2_047,withheld_cf,88.88503909289865
llama31-8b,g24p2_047,withheld_only,58.83188223249446
llama31-8b,g24p2_047,withheld_strong,97.58513374151954
llama31-8b,g24p2_048,base,0.6443930490469089
llama31-8b,g24p2_048,prior_only,17.82180883401188
llama31-8b,g24p2_048,withheld_cf,55.54891291458121
llama31-8b,g24p2_048,withheld_only,22.7879130020646
llama31-8b,g24p2_048,withheld_strong,46.495121469749506
llama31-8b,g24p2_049,base,96.2881808380978
llama31-8b,g24p2_049,prior_only,27.728424654174635
llama31-8b,g24p2_049,withheld_cf,88.88714780650713
llama31-8b,g24p2_049,withheld_only,66.66818935880978
llama31-8b,g24p2_049,withheld_strong,74.1658244599931
llama31-8b,g24p2_051,base,3.0058994006475452
llama31-8b,g24p2_051,prior_only,2.9965947171773073
llama31-8b,g24p2_051,withheld_cf,0.18721639276194288
llama31-8b,g24p2_051,withheld_only,39.96805987275483
llama31-8b,g24p2_051,withheld_strong,7.006216842697099
llama31-8b,g24p2_053,base,82.26507629400997
llama31-8b,g24p2_053,prior_only,36.84516910318249
llama31-8b,g24p2_053,withheld_cf,57.93206332330726
llama31-8b,g24p2_053,withheld_only,52.05560653470494
llama31-8b,g24p2_053,withheld_strong,50.301771077313
llama31-8b,g24p2_054,base,8.738036651633236
llama31-8b,g24p2_054,prior_only,9.825460505550224
llama31-8b,g24p2_054,withheld_cf,55.55221254134013
llama31-8b,g24p2_054,withheld_only,34.982133201377856
llama31-8b,g24p2_054,withheld_strong,49.551708617504936
llama31-8b,g24p2_055,base,98.65191606312311
llama31-8b,g24p2_055,prior_only,90.9643581218599
llama31-8b,g24p2_055,withheld_cf,93.9348042284823
llama31-8b,g24p2_055,withheld_only,96.89486041748575
llama31-8b,g24p2_055,withheld_strong,71.82013913470455
llama31-8b,g24p2_057,base,48.84720077643173
llama31-8b,g24p2_057,prior_only,8.803379034690519
llama31-8b,g24p2_057,withheld_cf,55.5522794656251
llama31-8b,g24p2_057,withheld_only,15.265689286663648
llama31-8b,g24p2_057,withheld_strong,51.274442398841536
llama31-8b,g24p2_058,base,43.77303724323611
llama31-8b,g24p2_058,prior_only,29.444892968617435
llama31-8b,g24p2_058,withheld_cf,44.44767925110219
llama31-8b,g24p2_058,withheld_only,30.477798444594466
llama31-8b,g24p2_058,withheld_strong,50.76417214936425
llama31-8b,g24p2_059,base,41.83808030186561
llama31-8b,g24p2_059,prior_only,7.664950988393236
llama31-8b,g24p2_059,withheld_cf,55.55475425755142
llama31-8b,g24p2_059,withheld_only,1.9531921810013182
llama31-8b,g24p2_059,withheld_strong,51.443364194262486
llama31-8b,g24p2_060,base,91.73731278243535
llama31-8b,g24p2_060,prior_only,88.88832691188252
llama31-8b,g24p2_060,withheld_cf,55.553995154840976
llama31-8b,g24p2_060,withheld_only,69.83739402793921
llama31-8b,g24p2_060,withheld_strong,94.32091295269248
llama31-8b,g24p2_062,base,1.3063240593276428
llama31-8b,g24p2_062,prior_only,35.222615866559735
llama31-8b,g24p2_062,withheld_cf,22.252579654827553
llama31-8b,g24p2_062,withheld_only,24.784597360901028
llama31-8b,g24p2_062,withheld_strong,16.39272386840316
llama31-8b,g24p2_064,base,51.37949509248572
llama31-8b,g24p2_064,prior_only,36.70390471976669
llama31-8b,g24p2_064,withheld_cf,90.71751264479286
llama31-8b,g24p2_064,withheld_only,16.535379531009653
llama31-8b,g24p2_064,withheld_strong,81.17442023412337
llama31-8b,g24p2_065,base,90.41865021994315
llama31-8b,g24p2_065,prior_only,88.04487531663383
llama31-8b,g24p2_065,withheld_cf,88.61614917253439
llama31-8b,g24p2_065,withheld_only,43.50283518641709
llama31-8b,g24p2_065,withheld_strong,89.02878242511883
llama31-8b,g24p2_066,base,28.17031543024643
llama31-8b,g24p2_066,prior_only,45.14757007468744
llama31-8b,g24p2_066,withheld_cf,49.10386436724926
llama31-8b,g24p2_066,withheld_only,43.98210393557494
llama31-8b,g24p2_066,withheld_strong,36.384810040084595
llama31-8b,g24p2_067,base,21.176079904286397
llama31-8b,g24p2_067,prior_only,13.834995630017564
llama31-8b,g24p2_067,withheld_cf,0.6939557339712984
llama31-8b,g24p2_067,withheld_only,18.294106515917445
llama31-8b,g24p2_067,withheld_strong,11.906604538037092
llama31-8b,g24p2_068,base,3.9673229498495255
llama31-8b,g24p2_068,prior_only,0.8050475332198594
llama31-8b,g24p2_068,withheld_cf,3.941213498625492
llama31-8b,g24p2_068,withheld_only,0.142964331583548
llama31-8b,g24p2_068,withheld_strong,0.1930417529490277
llama31-8b,g24p2_069,base,94.30598115346245
llama31-8b,g24p2_069,prior_only,88.8885349274497
llama31-8b,g24p2_069,withheld_cf,55.55470398380224
llama31-8b,g24p2_069,withheld_only,66.80918450025278
llama31-8b,g24p2_069,withheld_strong,88.1211742463792
llama31-8b,g24p2_070,base,99.89057747088512
llama31-8b,g24p2_070,prior_only,99.30528145660156
llama31-8b,g24p2_070,withheld_cf,99.9905543906614
llama31-8b,g24p2_070,withheld_only,86.52996806633456
llama31-8b,g24p2_070,withheld_strong,99.22691178134582
llama31-8b,g24p2_071,base,61.36203920639869
llama31-8b,g24p2_071,prior_only,85.68101374664418
llama31-8b,g24p2_071,withheld_cf,58.35058759392179
llama31-8b,g24p2_071,withheld_only,50.84019747437996
llama31-8b,g24p2_071,withheld_strong,53.20397436755145
llama31-8b,g24p2_072,base,90.81154682881156
llama31-8b,g24p2_072,prior_only,47.10306864793909
llama31-8b,g24p2_072,withheld_cf,55.55556220875971
llama31-8b,g24p2_072,withheld_only,51.50797084244074
llama31-8b,g24p2_072,withheld_strong,53.146646280189785
llama31-8b,g24p2_073,base,0.31645526271847013
llama31-8b,g24p2_073,prior_only,0.590593436828138
llama31-8b,g24p2_073,withheld_cf,1.0073432569219372
llama31-8b,g24p2_073,withheld_only,11.102771547922314
llama31-8b,g24p2_073,withheld_strong,1.7380762652625297
llama31-8b,g24p2_074,base,47.54094358153098
llama31-8b,g24p2_074,prior_only,46.22286377996337
llama31-8b,g24p2_074,withheld_cf,44.44756296398306
llama31-8b,g24p2_074,withheld_only,54.13691657962564
llama31-8b,g24p2_074,withheld_strong,54.07518000175551
llama31-8b,g24p2_075,base,90.81602415637188
llama31-8b,g24p2_075,prior_only,89.61650864891578
llama31-8b,g24p2_075,withheld_cf,55.620952928180884
llama31-8b,g24p2_075,withheld_only,69.31409462990615
llama31-8b,g24p2_075,withheld_strong,26.611300813007205
llama31-8b,g24p2_076,base,78.48641060080791
llama31-8b,g24p2_076,prior_only,49.62105456781342
llama31-8b,g24p2_076,withheld_cf,91.07896359585556
llama31-8b,g24p2_076,withheld_only,66.09548538764619
llama31-8b,g24p2_076,withheld_strong,95.71588586984154
llama31-8b,g24p2_077,base,4.580761342871855
llama31-8b,g24p2_077,prior_only,48.50020294162571
llama31-8b,g24p2_077,withheld_cf,44.45096597257361
llama31-8b,g24p2_077,withheld_only,49.27757561159256
llama31-8b,g24p2_077,withheld_strong,88.05373299162756
llama31-8b,g24p2_079,base,97.87862040179154
llama31-8b,g24p2_079,prior_only,99.37227767179905
llama31-8b,g24p2_079,withheld_cf,55.55269353865083
llama31-8b,g24p2_079,withheld_only,93.14300807246472
llama31-8b,g24p2_079,withheld_strong,97.23241491022037
llama31-8b,g24p2_081,base,95.05684641407476
llama31-8b,g24p2_081,prior_only,33.29638765321006
llama31-8b,g24p2_081,withheld_cf,55.554648616031415
llama31-8b,g24p2_081,withheld_only,47.678259949557884
llama31-8b,g24p2_081,withheld_strong,53.91791109221064
llama31-8b,g24p2_082,base,48.17105284169715
llama31-8b,g24p2_082,prior_only,14.485750534172727
llama31-8b,g24p2_082,withheld_cf,44.449513460149255
llama31-8b,g24p2_082,withheld_only,0.34068261356925844
llama31-8b,g24p2_082,withheld_strong,40.754347116597394
llama31-8b,g24p2_083,base,52.4841009972224
llama31-8b,g24p2_083,prior_only,43.68786686243706
llama31-8b,g24p2_083,withheld_cf,48.76436981605923
llama31-8b,g24p2_083,withheld_only,48.067100724870244
llama31-8b,g24p2_083,withheld_strong,55.55434102628857
llama31-8b,g24p2_084,base,65.8532883951944
llama31-8b,g24p2_084,prior_only,91.28653737004659
llama31-8b,g24p2_084,withheld_cf,86.12584163584172
llama31-8b,g24p2_084,withheld_only,39.43572702359455
llama31-8b,g24p2_084,withheld_strong,26.050395370368122
llama31-8b,g24p2_085,base,44.47062188989403
llama31-8b,g24p2_085,prior_only,83.12714873833643
llama31-8b,g24p2_085,withheld_cf,55.55504828319447
llama31-8b,g24p2_085,withheld_only,43.52084539388041
llama31-8b,g24p2_085,withheld_strong,44.259679921666496
llama31-8b,g24p2_087,base,95.10257340960412
llama31-8b,g24p2_087,prior_only,1.3674730695147617
llama31-8b,g24p2_087,withheld_cf,44.45330460221274
llama31-8b,g24p2_087,withheld_only,52.55030695232971
llama31-8b,g24p2_087,withheld_strong,99.94874436793212
llama31-8b,g24p2_088,base,91.5470708319022
llama31-8b,g24p2_088,prior_only,8.986150354426755
llama31-8b,g24p2_088,withheld_cf,55.55309862815127
llama31-8b,g24p2_088,withheld_only,52.80510461259291
llama31-8b,g24p2_088,withheld_strong,28.2568011938773
llama31-8b,g24p2_089,base,85.05496417629723
llama31-8b,g24p2_089,prior_only,13.37887692959068
llama31-8b,g24p2_089,withheld_cf,17.29402081773254
llama31-8b,g24p2_089,withheld_only,52.55257225405511
llama31-8b,g24p2_089,withheld_strong,19.293225042555747
llama31-8b,g24p2_091,base,88.88079213714683
llama31-8b,g24p2_091,prior_only,92.59689942771621
llama31-8b,g24p2_091,withheld_cf,0.048773067398207665
llama31-8b,g24p2_091,withheld_only,23.01071570569006
llama31-8b,g24p2_091,withheld_strong,24.50688271766292
llama31-8b,g24p2_092,base,14.416086738218759
llama31-8b,g24p2_092,prior_only,36.92159621950484
llama31-8b,g24p2_092,withheld_cf,6.415679881836356
llama31-8b,g24p2_092,withheld_only,17.80864462516101
llama31-8b,g24p2_092,withheld_strong,10.588805069331265
llama31-8b,g24p2_093,base,2.5390404049914
llama31-8b,g24p2_093,prior_only,3.1718424675438035
llama31-8b,g24p2_093,withheld_cf,48.9262158437119
llama31-8b,g24p2_093,withheld_only,27.07865106475785
llama31-8b,g24p2_093,withheld_strong,52.172564982475585
llama31-8b,g24p2_094,base,89.29211645053385
llama31-8b,g24p2_094,prior_only,88.90259521150557
llama31-8b,g24p2_094,withheld_cf,86.58739546304669
llama31-8b,g24p2_094,withheld_only,91.16292579620388
llama31-8b,g24p2_094,withheld_strong,94.66239330522609
llama31-8b,g24p2_096,base,78.60988632313722
llama31-8b,g24p2_096,prior_only,48.64799161022159
llama31-8b,g24p2_096,withheld_cf,44.449617103294244
llama31-8b,g24p2_096,withheld_only,47.42725634222464
llama31-8b,g24p2_096,withheld_strong,81.73315101035521
llama31-8b,g24p2_098,base,17.863710452808032
llama31-8b,g24p2_098,prior_only,13.31696396940278
llama31-8b,g24p2_098,withheld_cf,55.55105743709164
llama31-8b,g24p2_098,withheld_only,38.400345892807216
llama31-8b,g24p2_098,withheld_strong,18.196844795745978
llama31-8b,g24p2_099,base,0.35264883820520765
llama31-8b,g24p2_099,prior_only,0.2460529145763554
llama31-8b,g24p2_099,withheld_cf,11.001089709609325
llama31-8b,g24p2_099,withheld_only,4.959144698722343
llama31-8b,g24p2_099,withheld_strong,10.049596458571967
llama31-8b,g24p2_101,base,99.03355408311789
llama31-8b,g24p2_101,prior_only,9.330211034121605
llama31-8b,g24p2_101,withheld_cf,0.10574501757770426
llama31-8b,g24p2_101,withheld_only,26.339763466254787
llama31-8b,g24p2_101,withheld_strong,45.52850088312613
llama31-8b,g24p2_102,base,25.48469527687271
llama31-8b,g24p2_102,prior_only,4.225718610679349
llama31-8b,g24p2_102,withheld_cf,10.71078429504671
llama31-8b,g24p2_102,withheld_only,42.22418292259116
llama31-8b,g24p2_102,withheld_strong,44.494047079346004
llama31-8b,g24p2_103,base,4.908796800492995
llama31-8b,g24p2_103,prior_only,59.02477474687623
llama31-8b,g24p2_103,withheld_cf,53.4065887207076
llama31-8b,g24p2_103,withheld_only,49.50712085684464
llama31-8b,g24p2_103,withheld_strong,55.552893778355774
llama31-8b,g24p2_104,base,90.21049431477245
llama31-8b,g24p2_104,prior_only,0.23138996172164294
llama31-8b,g24p2_104,withheld_cf,85.4874425690302
llama31-8b,g24p2_104,withheld_only,41.16191891318917
llama31-8b,g24p2_104,withheld_strong,91.81483291182528
llama31-8b,g24p2_105,base,73.91113421189777
llama31-8b,g24p2_105,prior_only,51.12332507451168
llama31-8b,g24p2_105,withheld_cf,44.450848638743345
llama31-8b,g24p2_105,withheld_only,55.555402127523365
llama31-8b,g24p2_105,withheld_strong,53.58085041349716
llama31-8b,g24p2_107,base,73.76783799421408
llama31-8b,g24p2_107,prior_only,72.47295437963427
llama31-8b,g24p2_107,withheld_cf,53.508959496043595
llama31-8b,g24p2_107,withheld_only,58.019729843111996
llama31-8b,g24p2_107,withheld_strong,88.19443967118701
llama31-8b,g24p2_108,base,88.96947376536939
llama31-8b,g24p2_108,prior_only,62.438942649444
llama31-8b,g24p2_108,withheld_cf,66.66647300843184
llama31-8b,g24p2_108,withheld_only,48.31474802541817
llama31-8b,g24p2_108,withheld_strong,87.63038669472492
llama31-8b,g24p2_110,base,86.452209346693
llama31-8b,g24p2_110,prior_only,88.44404446787605
llama31-8b,g24p2_110,withheld_cf,75.84933273982492
llama31-8b,g24p2_110,withheld_only,92.99632483249918
llama31-8b,g24p2_110,withheld_strong,93.8861096254005
llama31-8b,g24p2_111,base,20.222940701336956
llama31-8b,g24p2_111,prior_only,93.35339102696204
llama31-8b,g24p2_111,withheld_cf,16.336770349735893
llama31-8b,g24p2_111,withheld_only,55.55389668694724
llama31-8b,g24p2_111,withheld_strong,90.89811146702851
llama31-8b,g24p2_112,base,60.19679354229993
llama31-8b,g24p2_112,prior_only,64.71684777284364
llama31-8b,g24p2_112,withheld_cf,44.4527106323975
llama31-8b,g24p2_112,withheld_only,47.27260792419649
llama31-8b,g24p2_112,withheld_strong,55.55424247873728
llama31-8b,g24p2_113,base,97.94827523110956
llama31-8b,g24p2_113,prior_only,91.19778379115135
llama31-8b,g24p2_113,withheld_cf,54.27521997570166
llama31-8b,g24p2_113,withheld_only,91.99572044132226
llama31-8b,g24p2_113,withheld_strong,94.60378041818811
llama31-8b,g24p2_114,base,97.9595088158926
llama31-8b,g24p2_114,prior_only,7.064877169683623
llama31-8b,g24p2_114,withheld_cf,55.554388500106654
llama31-8b,g24p2_114,withheld_only,19.002689024297137
llama31-8b,g24p2_114,withheld_strong,53.40877997993997
llama31-8b,g24p2_115,base,89.10469245641528
llama31-8b,g24p2_115,prior_only,84.18220511300996
llama31-8b,g24p2_115,withheld_cf,21.467639899757014
llama31-8b,g24p2_115,withheld_only,30.585214908350608
llama31-8b,g24p2_115,withheld_strong,13.525444895933132
llama31-8b,g24p2_116,base,98.19539970667424
llama31-8b,g24p2_116,prior_only,98.48721452546141
llama31-8b,g24p2_116,withheld_cf,97.06947551823387
llama31-8b,g24p2_116,withheld_only,29.62932640786371
llama31-8b,g24p2_116,withheld_strong,95.25962380967786
llama31-8b,g24p2_117,base,45.78289134615449
llama31-8b,g24p2_117,prior_only,47.862587353775666
llama31-8b,g24p2_117,withheld_cf,60.533090227996276
llama31-8b,g24p2_117,withheld_only,42.438121357657316
llama31-8b,g24p2_117,withheld_strong,45.34429509510821
llama31-8b,g24p2_120,base,88.51188517307673
llama31-8b,g24p2_120,prior_only,88.74608804897068
llama31-8b,g24p2_120,withheld_cf,14.362156223614157
llama31-8b,g24p2_120,withheld_only,32.32201922103329
llama31-8b,g24p2_120,withheld_strong,0.8697394727662829
llama31-8b,g24p2_121,base,70.8118595550647
llama31-8b,g24p2_121,prior_only,73.23554263995347
llama31-8b,g24p2_121,withheld_cf,85.52278331308685
llama31-8b,g24p2_121,withheld_only,44.44629943062537
llama31-8b,g24p2_121,withheld_strong,82.45699470440755
llama31-8b,g24p2_122,base,8.845275003374347
llama31-8b,g24p2_122,prior_only,28.073862870525634
llama31-8b,g24p2_122,withheld_cf,13.763117555220834
llama31-8b,g24p2_122,withheld_only,2.1839795963097135
llama31-8b,g24p2_122,withheld_strong,36.389432319036715
llama31-8b,g24p2_123,base,88.30776400751967
llama31-8b,g24p2_123,prior_only,70.45370158643671
llama31-8b,g24p2_123,withheld_cf,44.446262153207414
llama31-8b,g24p2_123,withheld_only,44.312881333584635
llama31-8b,g24p2_123,withheld_strong,25.138831206731254
llama31-8b,g24p2_125,base,86.44753314444067
llama31-8b,g24p2_125,prior_only,46.72212462497972
llama31-8b,g24p2_125,withheld_cf,49.50258609765689
llama31-8b,g24p2_125,withheld_only,52.67610928171874
llama31-8b,g24p2_125,withheld_strong,62.2171858089379
llama31-8b,g24p2_126,base,88.82232723639125
llama31-8b,g24p2_126,prior_only,53.47235021458613
llama31-8b,g24p2_126,withheld_cf,53.487935857379924
llama31-8b,g24p2_126,withheld_only,51.160310796672526
llama31-8b,g24p2_126,withheld_strong,88.4579251189597
llama31-8b,g24p2_128,base,98.92663505678829
llama31-8b,g24p2_128,prior_only,94.25745070473107
llama31-8b,g24p2_128,withheld_cf,95.47467779547681
llama31-8b,g24p2_128,withheld_only,86.3527668150904
llama31-8b,g24p2_128,withheld_strong,51.12243952347601
llama31-8b,g24p2_129,base,89.06118407998912
llama31-8b,g24p2_129,prior_only,47.52362182150868
llama31-8b,g24p2_129,withheld_cf,44.44661966650612
llama31-8b,g24p2_129,withheld_only,52.72466434234734
llama31-8b,g24p2_129,withheld_strong,53.66700061583973
llama31-8b,g24p2_130,base,51.10685356769793
llama31-8b,g24p2_130,prior_only,41.03203154107579
llama31-8b,g24p2_130,withheld_cf,53.58018827168647
llama31-8b,g24p2_130,withheld_only,54.04675849514268
llama31-8b,g24p2_130,withheld_strong,22.167249994462555
llama31-8b,g24p2_131,base,32.07225860743408
llama31-8b,g24p2_131,prior_only,38.25815010828524
llama31-8b,g24p2_131,withheld_cf,0.36372981735958193
llama31-8b,g24p2_131,withheld_only,25.455361129554966
llama31-8b,g24p2_131,withheld_strong,55.54844547161361
llama31-8b,g24p2_132,base,0.08508811060458103
llama31-8b,g24p2_132,prior_only,0.23089323296017147
llama31-8b,g24p2_132,withheld_cf,13.08451103183273
llama31-8b,g24p2_132,withheld_only,33.58339936287615
llama31-8b,g24p2_132,withheld_strong,1.774914758577211
llama31-8b,g24p2_133,base,94.40464813552065
llama31-8b,g24p2_133,prior_only,94.00286036266353
llama31-8b,g24p2_133,withheld_cf,88.88938260202181
llama31-8b,g24p2_133,withheld_only,45.339699221954085
llama31-8b,g24p2_133,withheld_strong,85.45792899155543
llama31-8b,g24p2_134,base,94.77102047891505
llama31-8b,g24p2_134,prior_only,93.21584934566914
llama31-8b,g24p2_134,withheld_cf,91.19688061448247
llama31-8b,g24p2_134,withheld_only,93.71057351972044
llama31-8b,g24p2_134,withheld_strong,94.29345466097776
llama31-8b,g24p2_135,base,1.684943359199186
llama31-8b,g24p2_135,prior_only,1.3000386384248088
llama31-8b,g24p2_135,withheld_cf,0.8010890333711216
llama31-8b,g24p2_135,withheld_only,7.554295803055971
llama31-8b,g24p2_135,withheld_strong,1.4108025051830115
llama31-8b,g24p2_136,base,56.35781592301909
llama31-8b,g24p2_136,prior_only,43.24165607288845
llama31-8b,g24p2_136,withheld_cf,55.55294777722001
llama31-8b,g24p2_136,withheld_only,51.54243205888104
llama31-8b,g24p2_136,withheld_strong,16.470101116788655
llama31-8b,g24p2_137,base,6.072870896351213
llama31-8b,g24p2_137,prior_only,5.724070260385375
llama31-8b,g24p2_137,withheld_cf,0.0669225166281763
llama31-8b,g24p2_137,withheld_only,50.46454017742347
llama31-8b,g24p2_137,withheld_strong,52.51036143359557
llama31-8b,g24p2_138,base,99.97367606150283
llama31-8b,g24p2_138,prior_only,76.55559970505414
llama31-8b,g24p2_138,withheld_cf,44.449212081455855
llama31-8b,g24p2_138,withheld_only,73.61432280885124
llama31-8b,g24p2_138,withheld_strong,54.540967843773274
llama31-8b,g24p2_140,base,26.71219827389196
llama31-8b,g24p2_140,prior_only,1.3247646388043544
llama31-8b,g24p2_140,withheld_cf,0.11506573087644657
llama31-8b,g24p2_140,withheld_only,39.6634469765752
llama31-8b,g24p2_140,withheld_strong,8.481127365842209
llama31-8b,g24p2_141,base,5.42528839811553
llama31-8b,g24p2_141,prior_only,10.30810181092385
llama31-8b,g24p2_141,withheld_cf,32.73319230102238
llama31-8b,g24p2_141,withheld_only,3.4538151606815775
llama31-8b,g24p2_141,withheld_strong,13.81182589511984
llama31-8b,g24p2_142,base,64.62769900167558
llama31-8b,g24p2_142,prior_only,87.25199632325386
llama31-8b,g24p2_142,withheld_cf,44.44559130512879
llama31-8b,g24p2_142,withheld_only,81.94962217945006
llama31-8b,g24p2_142,withheld_strong,41.65382558280767
llama31-8b,g24p2_143,base,83.75308045306161
llama31-8b,g24p2_143,prior_only,94.61208192929962
llama31-8b,g24p2_143,withheld_cf,79.28098600013894
llama31-8b,g24p2_143,withheld_only,22.58342918511611
llama31-8b,g24p2_143,withheld_strong,86.1400668983204
llama31-8b,g24p2_144,base,92.83305093341674
llama31-8b,g24p2_144,prior_only,88.6101428702756
llama31-8b,g24p2_144,withheld_cf,86.33887364735158
llama31-8b,g24p2_144,withheld_only,75.49436489080584
llama31-8b,g24p2_144,withheld_strong,55.55469294017694
llama31-8b,g24p2_145,base,88.0020450962988
llama31-8b,g24p2_145,prior_only,66.6288715258533
llama31-8b,g24p2_145,withheld_cf,55.55172094750443
llama31-8b,g24p2_145,withheld_only,51.42247887041252
llama31-8b,g24p2_145,withheld_strong,49.54573813468576
llama31-8b,g24p2_146,base,13.826599804794839
llama31-8b,g24p2_146,prior_only,3.6164823674990307
llama31-8b,g24p2_146,withheld_cf,35.87561302399193
llama31-8b,g24p2_146,withheld_only,0.03729749160775703
llama31-8b,g24p2_146,withheld_strong,49.54045507555569
llama31-8b,g24p2_147,base,90.49690358855186
llama31-8b,g24p2_147,prior_only,14.056544165876053
llama31-8b,g24p2_147,withheld_cf,1.043283505199705
llama31-8b,g24p2_147,withheld_only,35.423950258697374
llama31-8b,g24p2_147,withheld_strong,48.09747190779788
llama31-8b,g24p2_148,base,69.43359078471302
llama31-8b,g24p2_148,prior_only,17.004066784702704
llama31-8b,g24p2_148,withheld_cf,18.98078049220343
llama31-8b,g24p2_148,withheld_only,17.936890283191715
llama31-8b,g24p2_148,withheld_strong,18.071141339669506
llama31-8b,g24p2_149,base,0.7672090589556806
llama31-8b,g24p2_149,prior_only,0.7067877305175193
llama31-8b,g24p2_149,withheld_cf,55.55041775976982
llama31-8b,g24p2_149,withheld_only,24.836328544647426
llama31-8b,g24p2_149,withheld_strong,39.403012261610236
llama31-8b,g24p2_150,base,47.014800409011116
llama31-8b,g24p2_150,prior_only,47.2386313342713
llama31-8b,g24p2_150,withheld_cf,44.44952567488047
llama31-8b,g24p2_150,withheld_only,53.166704393505775
llama31-8b,g24p2_150,withheld_strong,38.0000849566138
llama31-8b,g24p2_153,base,97.04180983425151
llama31-8b,g24p2_153,prior_only,82.67135333356569
llama31-8b,g24p2_153,withheld_cf,87.8913916252418
llama31-8b,g24p2_153,withheld_only,89.8119798206412
llama31-8b,g24p2_153,withheld_strong,88.60868992554398
llama31-8b,g24p2_154,base,95.75251134394797
llama31-8b,g24p2_154,prior_only,86.70602819421597
llama31-8b,g24p2_154,withheld_cf,56.495118723527845
llama31-8b,g24p2_154,withheld_only,59.840160913817876
llama31-8b,g24p2_154,withheld_strong,55.55609680551359
llama31-8b,g24p2_156,base,99.87705903249108
llama31-8b,g24p2_156,prior_only,98.1566090706481
llama31-8b,g24p2_156,withheld_cf,93.90097412957859
llama31-8b,g24p2_156,withheld_only,97.07551962625845
llama31-8b,g24p2_156,withheld_strong,72.31687329206083
llama31-8b,g24p2_158,base,8.072417949583
llama31-8b,g24p2_158,prior_only,75.00250629373755
llama31-8b,g24p2_158,withheld_cf,44.44944164987689
llama31-8b,g24p2_158,withheld_only,0.20713083827186296
llama31-8b,g24p2_158,withheld_strong,44.14569512411333
llama31-8b,g24p2_159,base,87.3456170669936
llama31-8b,g24p2_159,prior_only,96.66557215934048
llama31-8b,g24p2_159,withheld_cf,70.54750952135322
llama31-8b,g24p2_159,withheld_only,75.56190522790361
llama31-8b,g24p2_159,withheld_strong,98.74585731907601
llama31-8b,g24p2_160,base,36.92731318544342
llama31-8b,g24p2_160,prior_only,22.69078683840546
llama31-8b,g24p2_160,withheld_cf,37.47683738084297
llama31-8b,g24p2_160,withheld_only,35.06055429245532
llama31-8b,g24p2_160,withheld_strong,12.484472013646204
llama31-8b,g24p2_161,base,10.106070125515535
llama31-8b,g24p2_161,prior_only,1.8442503496257414
llama31-8b,g24p2_161,withheld_cf,55.5506524430724
llama31-8b,g24p2_161,withheld_only,11.614958546500326
llama31-8b,g24p2_161,withheld_strong,80.87242914200147
llama31-8b,g24p2_163,base,15.364157231189173
llama31-8b,g24p2_163,prior_only,4.0281924330343095
llama31-8b,g24p2_163,withheld_cf,82.05962776888131
llama31-8b,g24p2_163,withheld_only,34.49373170810689
llama31-8b,g24p2_163,withheld_strong,86.16421282685864
llama31-8b,g24p2_164,base,99.7419416968367
llama31-8b,g24p2_164,prior_only,95.7706239958091
llama31-8b,g24p2_164,withheld_cf,89.89872944449264
llama31-8b,g24p2_164,withheld_only,96.44707408918555
llama31-8b,g24p2_164,withheld_strong,95.74266974728803
llama31-8b,g24p2_165,base,17.23227049566395
llama31-8b,g24p2_165,prior_only,0.7043288291855854
llama31-8b,g24p2_165,withheld_cf,0.13925721501978203
llama31-8b,g24p2_165,withheld_only,34.13803567490716
llama31-8b,g24p2_165,withheld_strong,53.86222000875546
llama31-8b,g24p2_167,base,91.8563037588346
llama31-8b,g24p2_167,prior_only,86.74195511505374
llama31-8b,g24p2_167,withheld_cf,74.67009957740487
llama31-8b,g24p2_167,withheld_only,13.677719453483876
