model,item_id,kind,direction,value
llama31-8b,g24a_fever_91767,admit_pre,-1,6.0233249588174225
llama31-8b,g24a_fever_91767,base,-1,0.5149993193577065
llama31-8b,g24a_fever_91767,exclude_post,-1,7.632744913774123
llama31-8b,g24a_fever_91767,exclude_pre,-1,0.5697589879186098
llama31-8b,g24a_fever_91973,admit_post,-1,8.381073045194839
llama31-8b,g24a_fever_91973,admit_pre,-1,2.0094016385775433
llama31-8b,g24a_fever_91973,base,-1,0.13694707625289754
llama31-8b,g24a_fever_91973,exclude_post,-1,0.17444216290562606
llama31-8b,g24a_fever_91973,exclude_pre,-1,1.9131735222391317
llama31-8b,g24a_fever_92374,admit_post,1,98.05112609734648
llama31-8b,g24a_fever_92374,admit_pre,1,97.72729470090772
llama31-8b,g24a_fever_92374,base,1,96.685524178801
llama31-8b,g24a_fever_92374,exclude_post,1,99.9249366943007
llama31-8b,g24a_fever_92374,exclude_pre,1,94.67281655906282
llama31-8b,g24a_fever_92430,admit_post,-1,3.8323960687135212
llama31-8b,g24a_fever_92430,admit_pre,-1,1.1286512746990938
llama31-8b,g24a_fever_92430,base,-1,0.049386161361080545
llama31-8b,g24a_fever_92430,exclude_post,-1,3.4010883026416354
llama31-8b,g24a_fever_92430,exclude_pre,-1,0.6675525505790726
llama31-8b,g24a_fever_93018,admit_post,-1,93.54579953322816
llama31-8b,g24a_fever_93018,admit_pre,-1,18.333751514157214
llama31-8b,g24a_fever_93018,base,-1,55.6076375109657
llama31-8b,g24a_fever_93018,exclude_post,-1,6.908632212970067
llama31-8b,g24a_fever_93018,exclude_pre,-1,3.5911524825025753
llama31-8b,g24a_fever_93646,admit_post,-1,6.574017471604512
llama31-8b,g24a_fever_93646,admit_pre,-1,96.71787829608212
llama31-8b,g24a_fever_93646,base,-1,70.90309634865876
llama31-8b,g24a_fever_93646,exclude_post,-1,46.20678810562972
llama31-8b,g24a_fever_93646,exclude_pre,-1,99.2010990151281
llama31-8b,g24a_fever_93855,admit_post,-1,9.716324924184839
llama31-8b,g24a_fever_93855,admit_pre,-1,94.41282191352204
llama31-8b,g24a_fever_93855,base,-1,10.970512431180268
llama31-8b,g24a_fever_93855,exclude_post,-1,10.40497108857467
llama31-8b,g24a_fever_93855,exclude_pre,-1,94.7168602360311
llama31-8b,g24a_fever_94500,admit_post,1,93.95418405322683
llama31-8b,g24a_fever_94500,admit_pre,1,13.105369115680928
llama31-8b,g24a_fever_94500,base,1,24.750976302929267
llama31-8b,g24a_fever_94500,exclude_post,1,36.09317698060666
llama31-8b,g24a_fever_94500,exclude_pre,1,89.22597294177798
llama31-8b,g24a_fever_94918,admit_post,-1,0.9390994920702102
llama31-8b,g24a_fever_94918,admit_pre,-1,0.7465466360286901
llama31-8b,g24a_fever_94918,base,-1,0.09867860383334366
llama31-8b,g24a_fever_94918,exclude_post,-1,0.5556062674899219
llama31-8b,g24a_fever_94918,exclude_pre,-1,4.773803023201311
llama31-8b,g24a_fever_95056,admit_post,1,89.475379640203
llama31-8b,g24a_fever_95056,admit_pre,1,89.23994702958763
llama31-8b,g24a_fever_95056,base,1,88.97614877200802
llama31-8b,g24a_fever_95056,exclude_post,1,53.471807783349405
llama31-8b,g24a_fever_95056,exclude_pre,1,58.835737401554006
llama31-8b,g24a_fever_9532,admit_post,1,95.11156532254603
llama31-8b,g24a_fever_9532,admit_pre,1,88.88890927442131
llama31-8b,g24a_fever_9532,base,1,61.102877524739355
llama31-8b,g24a_fever_9532,exclude_post,1,80.04016727103418
llama31-8b,g24a_fever_9532,exclude_pre,1,76.4274783888803
llama31-8b,g24a_fever_9533,admit_post,1,99.98286432392456
llama31-8b,g24a_fever_9533,admit_pre,1,88.88895757104683
llama31-8b,g24a_fever_9533,base,1,99.98075888089944
llama31-8b,g24a_fever_9533,exclude_post,1,88.21058722738184
llama31-8b,g24a_fever_9533,exclude_pre,1,71.60765045610452
llama31-8b,g24a_fever_95518,admit_post,-1,10.944418624685134
llama31-8b,g24a_fever_95518,admit_pre,-1,4.117214249580888
llama31-8b,g24a_fever_95518,base,-1,5.0314110761998485
llama31-8b,g24a_fever_95518,exclude_post,-1,55.54675554786856
llama31-8b,g24a_fever_95518,exclude_pre,-1,0.2178635772354485
llama31-8b,g24a_fever_96576,admit_post,1,96.10405497899316
llama31-8b,g24a_fever_96576,admit_pre,1,95.96395028374984
llama31-8b,g24a_fever_96576,base,1,15.13906419355536
llama31-8b,g24a_fever_96576,exclude_post,1,94.0617385292663
llama31-8b,g24a_fever_96576,exclude_pre,1,99.79904483317976
llama31-8b,g24a_fever_9762,admit_post,1,93.40290211389791
llama31-8b,g24a_fever_9762,admit_pre,1,97.96229963138494
llama31-8b,g24a_fever_9762,base,1,93.69405157306257
llama31-8b,g24a_fever_9762,exclude_post,1,88.84291406868651
llama31-8b,g24a_fever_9762,exclude_pre,1,97.6773037460854
llama31-8b,g24a_fever_97886,admit_post,-1,0.03779547739272536
llama31-8b,g24a_fever_97886,admit_pre,-1,0.04261681198119964
llama31-8b,g24a_fever_97886,base,-1,0.15119219478849902
llama31-8b,g24a_fever_97886,exclude_post,-1,0.0687442695843683
llama31-8b,g24a_fever_97886,exclude_pre,-1,0.026949615950673838
llama31-8b,g24a_fever_98810,admit_post,1,96.34915430822278
llama31-8b,g24a_fever_98810,admit_pre,1,88.21126457066215
llama31-8b,g24a_fever_98810,base,1,55.59160734347547
llama31-8b,g24a_fever_98810,exclude_post,1,56.548262093616955
llama31-8b,g24a_fever_98810,exclude_pre,1,96.73291347228837
llama31-8b,g24a_fever_99060,admit_post,-1,9.749764247285135
llama31-8b,g24a_fever_99060,admit_pre,-1,6.404347226026849
llama31-8b,g24a_fever_99060,base,-1,3.2676996621796004
llama31-8b,g24a_fever_99060,exclude_post,-1,55.52554054356212
llama31-8b,g24a_fever_99060,exclude_pre,-1,2.445727114417557
llama31-8b,g24a_scifact_1015,admit_post,1,92.1309650564779
llama31-8b,g24a_scifact_1015,admit_pre,1,89.23759976183712
llama31-8b,g24a_scifact_1015,base,1,59.41738325787638
llama31-8b,g24a_scifact_1015,exclude_post,1,55.55300511789151
llama31-8b,g24a_scifact_1015,exclude_pre,1,77.45366052500782
llama31-8b,g24a_scifact_1018,admit_post,1,96.71507265788199
llama31-8b,g24a_scifact_1018,admit_pre,1,89.15582083567124
llama31-8b,g24a_scifact_1018,base,1,55.873578045934146
llama31-8b,g24a_scifact_1018,exclude_post,1,0.8307880944311651
llama31-8b,g24a_scifact_1018,exclude_pre,1,89.37160357029907
llama31-8b,g24a_scifact_1042,admit_post,-1,90.4404949713383
llama31-8b,g24a_scifact_1042,admit_pre,-1,88.44697466313282
llama31-8b,g24a_scifact_1042,base,-1,88.03680804442057
llama31-8b,g24a_scifact_1042,exclude_post,-1,12.235682258108122
llama31-8b,g24a_scifact_1042,exclude_pre,-1,48.77781663100908
llama31-8b,g24a_scifact_1043,admit_post,1,91.11815944710132
llama31-8b,g24a_scifact_1043,admit_pre,1,89.27799194107303
llama31-8b,g24a_scifact_1043,base,1,51.94984769602004
llama31-8b,g24a_scifact_1043,exclude_post,1,49.24013834889195
llama31-8b,g24a_scifact_1043,exclude_pre,1,88.88862992467908
llama31-8b,g24a_scifact_1044,admit_post,1,92.75219078801503
llama31-8b,g24a_scifact_1044,admit_pre,1,88.88874250324268
llama31-8b,g24a_scifact_1044,base,1,29.14084431936213
llama31-8b,g24a_scifact_1044,exclude_post,1,22.664057735500226
llama31-8b,g24a_scifact_1044,exclude_pre,1,87.0813022223886
llama31-8b,g24a_scifact_1050,admit_post,-1,89.63510451383087
llama31-8b,g24a_scifact_1050,admit_pre,-1,89.81239931150077
llama31-8b,g24a_scifact_1050,base,-1,88.72648810863505
llama31-8b,g24a_scifact_1050,exclude_post,-1,48.30616248039692
llama31-8b,g24a_scifact_1050,exclude_pre,-1,4.528396101458526
llama31-8b,g24a_scifact_1062,admit_post,1,91.59744175007933
llama31-8b,g24a_scifact_1062,admit_pre,1,89.36237572428846
llama31-8b,g24a_scifact_1062,base,1,57.282791812654196
llama31-8b,g24a_scifact_1062,exclude_post,1,55.55139965201373
llama31-8b,g24a_scifact_1062,exclude_pre,1,46.301136158322464
llama31-8b,g24a_scifact_1069,admit_post,1,90.2070335000367
llama31-8b,g24a_scifact_1069,admit_pre,1,91.60312196143603
llama31-8b,g24a_scifact_1069,base,1,50.39458789403881
llama31-8b,g24a_scifact_1069,exclude_post,1,0.15721300041444158
llama31-8b,g24a_scifact_1069,exclude_pre,1,90.30258455492003
llama31-8b,g24a_scifact_1086,admit_post,1,91.86574240058137
llama31-8b,g24a_scifact_1086,admit_pre,1,91.34124978353097
llama31-8b,g24a_scifact_1086,base,1,67.97539246276878
llama31-8b,g24a_scifact_1086,exclude_post,1,43.36586637000582
llama31-8b,g24a_scifact_1086,exclude_pre,1,93.0679300407623
llama31-8b,g24a_scifact_1087,admit_post,-1,4.750944095777088
llama31-8b,g24a_scifact_1087,admit_pre,-1,3.434082499280365
llama31-8b,g24a_scifact_1087,base,-1,14.672662583255889
llama31-8b,g24a_scifact_1087,exclude_post,-1,39.887235133624756
llama31-8b,g24a_scifact_1087,exclude_pre,-1,3.978397639506576
llama31-8b,g24a_scifact_1088,admit_post,-1,94.09303253173022
llama31-8b,g24a_scifact_1088,admit_pre,-1,91.59051965981008
llama31-8b,g24a_scifact_1088,base,-1,89.06079451481784
llama31-8b,g24a_scifact_1088,exclude_post,-1,48.446551648742656
llama31-8b,g24a_scifact_1088,exclude_pre,-1,54.464224889533554
llama31-8b,g24a_scifact_1101,admit_post,-1,20.472282381749658
llama31-8b,g24a_scifact_1101,admit_pre,-1,16.676697618693467
llama31-8b,g24a_scifact_1101,base,-1,78.12205351476138
llama31-8b,g24a_scifact_1101,exclude_post,-1,58.543625436004355
llama31-8b,g24a_scifact_1101,exclude_pre,-1,21.836881441949654
llama31-8b,g24a_scifact_1102,admit_post,1,90.29705242544043
llama31-8b,g24a_scifact_1102,admit_pre,1,89.30804716325781
llama31-8b,g24a_scifact_1102,base,1,86.88143711838362
llama31-8b,g24a_scifact_1102,exclude_post,1,1.1646018322458984
llama31-8b,g24a_scifact_1102,exclude_pre,1,87.60550714843727
llama31-8b,g24a_scifact_1107,admit_post,1,89.54142412270681
llama31-8b,g24a_scifact_1107,admit_pre,1,86.1560518467212
llama31-8b,g24a_scifact_1107,base,1,53.7036144962078
llama31-8b,g24a_scifact_1107,exclude_post,1,47.99481783876373
llama31-8b,g24a_scifact_1107,exclude_pre,1,76.37056711714645
llama31-8b,g24a_scifact_1110,admit_post,-1,19.86256111331926
llama31-8b,g24a_scifact_1110,admit_pre,-1,10.363259104871272
llama31-8b,g24a_scifact_1110,base,-1,52.013912306189525
llama31-8b,g24a_scifact_1110,exclude_post,-1,51.808366290560826
llama31-8b,g24a_scifact_1110,exclude_pre,-1,9.31078530220257
llama31-8b,g24a_scifact_1121,admit_post,1,97.74962730980381
llama31-8b,g24a_scifact_1121,admit_pre,1,89.81678891453558
llama31-8b,g24a_scifact_1121,base,1,89.25713745429121
llama31-8b,g24a_scifact_1121,exclude_post,1,55.55185725814702
llama31-8b,g24a_scifact_1121,exclude_pre,1,91.15399667241732
llama31-8b,g24a_scifact_1127,admit_post,1,88.64722296184063
llama31-8b,g24a_scifact_1127,admit_pre,1,84.87380594405266
llama31-8b,g24a_scifact_1127,base,1,88.5110231036279
llama31-8b,g24a_scifact_1127,exclude_post,1,47.24333185430733
llama31-8b,g24a_scifact_1127,exclude_pre,1,84.85844601553238
llama31-8b,g24a_scifact_1128,admit_post,1,91.4956095550761
llama31-8b,g24a_scifact_1128,admit_pre,1,89.54854383412933
llama31-8b,g24a_scifact_1128,base,1,88.78295467028941
llama31-8b,g24a_scifact_1128,exclude_post,1,65.43530544072493
llama31-8b,g24a_scifact_1128,exclude_pre,1,87.77556645845281
llama31-8b,g24a_scifact_1130,admit_post,-1,11.311154019081664
llama31-8b,g24a_scifact_1130,admit_pre,-1,4.793546671930361
llama31-8b,g24a_scifact_1130,base,-1,64.24962335600136
llama31-8b,g24a_scifact_1130,exclude_post,-1,97.50334502012112
llama31-8b,g24a_scifact_1130,exclude_pre,-1,28.241482654835842
llama31-8b,g24a_scifact_1132,admit_post,1,91.79154096055363
llama31-8b,g24a_scifact_1132,admit_pre,1,91.1946259708261
llama31-8b,g24a_scifact_1132,base,1,90.88430453323642
llama31-8b,g24a_scifact_1132,exclude_post,1,85.45093250105418
llama31-8b,g24a_scifact_1132,exclude_pre,1,89.5037027884856
llama31-8b,g24a_scifact_114,admit_post,1,87.56582932098978
llama31-8b,g24a_scifact_114,admit_pre,1,86.89289337576317
llama31-8b,g24a_scifact_114,base,1,92.41765728565386
llama31-8b,g24a_scifact_114,exclude_post,1,50.46315651871581
llama31-8b,g24a_scifact_114,exclude_pre,1,63.48780964632298
llama31-8b,g24a_scifact_1146,admit_post,1,80.51746058369235
llama31-8b,g24a_scifact_1146,admit_pre,1,87.62586905027035
llama31-8b,g24a_scifact_1146,base,1,43.02089705915205
llama31-8b,g24a_scifact_1146,exclude_post,1,85.31042466204126
llama31-8b,g24a_scifact_1146,exclude_pre,1,85.22802852130613
llama31-8b,g24a_scifact_1148,admit_post,1,87.6001240376832
llama31-8b,g24a_scifact_1148,admit_pre,1,63.02508278104334
llama31-8b,g24a_scifact_1148,base,1,87.69342462447598
llama31-8b,g24a_scifact_1148,exclude_post,1,77.23976664971374
llama31-8b,g24a_scifact_1148,exclude_pre,1,80.65422097731283
llama31-8b,g24a_scifact_115,admit_post,-1,85.70412822998499
llama31-8b,g24a_scifact_115,admit_pre,-1,84.62137810697327
llama31-8b,g24a_scifact_115,base,-1,2.9374138970716
llama31-8b,g24a_scifact_115,exclude_post,-1,18.531978457224426
llama31-8b,g24a_scifact_115,exclude_pre,-1,18.69419970206231
llama31-8b,g24a_scifact_116,admit_post,1,88.87872368808277
llama31-8b,g24a_scifact_116,admit_pre,1,69.41902989345716
llama31-8b,g24a_scifact_116,base,1,92.34986204951768
llama31-8b,g24a_scifact_116,exclude_post,1,86.38934234340284
llama31-8b,g24a_scifact_116,exclude_pre,1,87.88115268363246
llama31-8b,g24a_scifact_1162,admit_post,1,98.8055044966515
llama31-8b,g24a_scifact_1162,admit_pre,1,96.11767735384848
llama31-8b,g24a_scifact_1162,base,1,93.72287528708526
llama31-8b,g24a_scifact_1162,exclude_post,1,51.38696430580212
llama31-8b,g24a_scifact_1162,exclude_pre,1,89.30852725206765
llama31-8b,g24a_scifact_1163,admit_post,1,88.51733730512004
llama31-8b,g24a_scifact_1163,admit_pre,1,87.18771576946179
llama31-8b,g24a_scifact_1163,base,1,73.57588981339082
llama31-8b,g24a_scifact_1163,exclude_post,1,55.55124016837794
llama31-8b,g24a_scifact_1163,exclude_pre,1,63.387899991708665
llama31-8b,g24a_scifact_1176,admit_post,1,99.98301067431419
llama31-8b,g24a_scifact_1176,admit_pre,1,99.97814805666695
llama31-8b,g24a_scifact_1176,base,1,92.14135364300415
llama31-8b,g24a_scifact_1176,exclude_post,1,89.59791035906771
llama31-8b,g24a_scifact_1176,exclude_pre,1,93.58981847708895
llama31-8b,g24a_scifact_1177,admit_post,1,88.88930195266131
llama31-8b,g24a_scifact_1177,admit_pre,1,90.90228076634484
llama31-8b,g24a_scifact_1177,base,1,66.08426061342348
llama31-8b,g24a_scifact_1177,exclude_post,1,87.24729024223907
llama31-8b,g24a_scifact_1177,exclude_pre,1,90.8698952722443
llama31-8b,g24a_scifact_118,admit_post,1,93.39970574365906
llama31-8b,g24a_scifact_118,admit_pre,1,93.32471928584252
llama31-8b,g24a_scifact_118,base,1,87.02783036392537
llama31-8b,g24a_scifact_118,exclude_post,1,45.469488231887915
llama31-8b,g24a_scifact_118,exclude_pre,1,89.10329508716325
llama31-8b,g24a_scifact_1180,admit_post,1,88.88924229835818
llama31-8b,g24a_scifact_1180,admit_pre,1,95.10888997716401
llama31-8b,g24a_scifact_1180,base,1,90.4874405106403
llama31-8b,g24a_scifact_1180,exclude_post,1,45.332553717853635
llama31-8b,g24a_scifact_1180,exclude_pre,1,87.97590455782893
llama31-8b,g24a_scifact_1182,admit_post,1,88.88911548114841
llama31-8b,g24a_scifact_1182,admit_pre,1,89.27768785237589
llama31-8b,g24a_scifact_1182,base,1,98.67303349761886
llama31-8b,g24a_scifact_1182,exclude_post,1,52.90073823124596
llama31-8b,g24a_scifact_1182,exclude_pre,1,73.70607223990072
llama31-8b,g24a_scifact_1187,admit_post,1,90.4909894263461
llama31-8b,g24a_scifact_1187,admit_pre,1,88.82112245259775
llama31-8b,g24a_scifact_1187,base,1,89.68380436902896
llama31-8b,g24a_scifact_1187,exclude_post,1,57.13471617439355
llama31-8b,g24a_scifact_1187,exclude_pre,1,74.56425885397472
llama31-8b,g24a_scifact_1202,admit_post,1,92.42715970790127
llama31-8b,g24a_scifact_1202,admit_pre,1,90.61662526287994
llama31-8b,g24a_scifact_1202,base,1,88.50353263107792
llama31-8b,g24a_scifact_1202,exclude_post,1,55.55215029648136
llama31-8b,g24a_scifact_1202,exclude_pre,1,71.60281684440127
llama31-8b,g24a_scifact_1220,admit_post,1,94.77211812009692
llama31-8b,g24a_scifact_1220,admit_pre,1,90.27235424681632
llama31-8b,g24a_scifact_1220,base,1,88.65968784659543
llama31-8b,g24a_scifact_1220,exclude_post,1,54.91570180663215
llama31-8b,g24a_scifact_1220,exclude_pre,1,89.43778427203625
llama31-8b,g24a_scifact_1223,admit_post,-1,82.04376096764551
llama31-8b,g24a_scifact_1223,admit_pre,-1,81.5553877510205
llama31-8b,g24a_scifact_1223,base,-1,76.35891184172998
llama31-8b,g24a_scifact_1223,exclude_post,-1,50.16956883524037
llama31-8b,g24a_scifact_1223,exclude_pre,-1,46.70597967528411
llama31-8b,g24a_scifact_1229,admit_post,1,89.58329464123253
llama31-8b,g24a_scifact_1229,admit_pre,1,88.31159496266544
llama31-8b,g24a_scifact_1229,base,1,70.60367621567994
llama31-8b,g24a_scifact_1229,exclude_post,1,84.53037285377616
llama31-8b,g24a_scifact_1229,exclude_pre,1,84.15606794603535
llama31-8b,g24a_scifact_1237,admit_post,-1,86.57936137813431
llama31-8b,g24a_scifact_1237,admit_pre,-1,11.968152590649877
llama31-8b,g24a_scifact_1237,base,-1,87.8153745778042
llama31-8b,g24a_scifact_1237,exclude_post,-1,48.1183637413155
llama31-8b,g24a_scifact_1237,exclude_pre,-1,76.95540543496091
llama31-8b,g24a_scifact_1238,admit_post,1,89.06146568705289
llama31-8b,g24a_scifact_1238,admit_pre,1,88.80284445271981
llama31-8b,g24a_scifact_1238,base,1,88.96937914274896
llama31-8b,g24a_scifact_1238,exclude_post,1,69.2675471586149
llama31-8b,g24a_scifact_1238,exclude_pre,1,88.51471739497464
llama31-8b,g24a_scifact_1239,admit_post,-1,11.665526844471927
llama31-8b,g24a_scifact_1239,admit_pre,-1,17.468962726377285
llama31-8b,g24a_scifact_1239,base,-1,14.171648340321177
llama31-8b,g24a_scifact_1239,exclude_post,-1,36.57635829279565
llama31-8b,g24a_scifact_1239,exclude_pre,-1,5.52746447063642
llama31-8b,g24a_scifact_1241,admit_post,1,93.74069055354916
llama31-8b,g24a_scifact_1241,admit_pre,1,91.59913897458739
llama31-8b,g24a_scifact_1241,base,1,98.33591498017537
llama31-8b,g24a_scifact_1241,exclude_post,1,53.12017201937172
llama31-8b,g24a_scifact_1241,exclude_pre,1,89.81248333418618
llama31-8b,g24a_scifact_1246,admit_post,-1,18.643002840691494
llama31-8b,g24a_scifact_1246,admit_pre,-1,14.282921123221504
llama31-8b,g24a_scifact_1246,base,-1,73.76309071498291
llama31-8b,g24a_scifact_1246,exclude_post,-1,17.425955656039626
llama31-8b,g24a_scifact_1246,exclude_pre,-1,5.692619203395029
llama31-8b,g24a_scifact_1248,admit_post,1,91.03012672581349
llama31-8b,g24a_scifact_1248,admit_pre,1,90.4069337995868
llama31-8b,g24a_scifact_1248,base,1,82.0133230863434
llama31-8b,g24a_scifact_1248,exclude_post,1,36.673991086532496
llama31-8b,g24a_scifact_1248,exclude_pre,1,90.05928424569194
llama31-8b,g24a_scifact_1249,admit_post,-1,9.263603943580874
llama31-8b,g24a_scifact_1249,admit_pre,-1,8.473852556026213
llama31-8b,g24a_scifact_1249,base,-1,17.761369836115332
llama31-8b,g24a_scifact_1249,exclude_post,-1,0.8356577011103297
llama31-8b,g24a_scifact_1249,exclude_pre,-1,7.663642917136027
llama31-8b,g24a_scifact_1254,admit_post,1,90.6283783639494
llama31-8b,g24a_scifact_1254,admit_pre,1,89.31197222928508
llama31-8b,g24a_scifact_1254,base,1,89.42188268611726
llama31-8b,g24a_scifact_1254,exclude_post,1,47.40189964362625
llama31-8b,g24a_scifact_1254,exclude_pre,1,90.13385416877905
llama31-8b,g24a_scifact_1258,admit_post,1,88.79848402876186
llama31-8b,g24a_scifact_1258,admit_pre,1,67.40428297461477
llama31-8b,g24a_scifact_1258,base,1,89.4564033188027
llama31-8b,g24a_scifact_1258,exclude_post,1,94.77347600564194
llama31-8b,g24a_scifact_1258,exclude_pre,1,88.08435538914644
llama31-8b,g24a_scifact_1259,admit_post,1,89.18627417631735
llama31-8b,g24a_scifact_1259,admit_pre,1,89.02007325847336
llama31-8b,g24a_scifact_1259,base,1,78.23045344713253
llama31-8b,g24a_scifact_1259,exclude_post,1,30.85514821970809
llama31-8b,g24a_scifact_1259,exclude_pre,1,88.44260083148843
llama31-8b,g24a_scifact_1260,admit_post,-1,16.785861395978056
llama31-8b,g24a_scifact_1260,admit_pre,-1,31.78758361151983
llama31-8b,g24a_scifact_1260,base,-1,26.65716825772286
llama31-8b,g24a_scifact_1260,exclude_post,-1,10.228533516490875
llama31-8b,g24a_scifact_1260,exclude_pre,-1,13.948622584980082
llama31-8b,g24a_scifact_1261,admit_post,-1,94.41861712643555
llama31-8b,g24a_scifact_1261,admit_pre,-1,90.07844879273117
llama31-8b,g24a_scifact_1261,base,-1,60.62566501768065
llama31-8b,g24a_scifact_1261,exclude_post,-1,53.189942868637964
llama31-8b,g24a_scifact_1261,exclude_pre,-1,89.4139429929259
llama31-8b,g24a_scifact_1262,admit_post,1,90.72818589857098
llama31-8b,g24a_scifact_1262,admit_pre,1,91.36849671726846
llama31-8b,g24a_scifact_1262,base,1,65.844157484744
llama31-8b,g24a_scifact_1262,exclude_post,1,67.22589322641889
llama31-8b,g24a_scifact_1262,exclude_pre,1,92.07611099367594
llama31-8b,g24a_scifact_1263,admit_post,1,93.061032990138
llama31-8b,g24a_scifact_1263,admit_pre,1,89.77876305591947
llama31-8b,g24a_scifact_1263,base,1,94.76664217145554
llama31-8b,g24a_scifact_1263,exclude_post,1,52.47608857007709
llama31-8b,g24a_scifact_1263,exclude_pre,1,90.04395783744911
llama31-8b,g24a_scifact_1271,admit_post,1,93.41055860058779
llama31-8b,g24a_scifact_1271,admit_pre,1,89.93786272713967
llama31-8b,g24a_scifact_1271,base,1,88.96046400390519
llama31-8b,g24a_scifact_1271,exclude_post,1,52.220783071535976
llama31-8b,g24a_scifact_1271,exclude_pre,1,89.90470086885858
llama31-8b,g24a_scifact_1273,admit_post,1,88.88928171754317
llama31-8b,g24a_scifact_1273,admit_pre,1,88.88892383377934
llama31-8b,g24a_scifact_1273,base,1,87.3982993354429
llama31-8b,g24a_scifact_1273,exclude_post,1,51.95773771747305
llama31-8b,g24a_scifact_1273,exclude_pre,1,0.7999076559588679
llama31-8b,g24a_scifact_1274,admit_post,1,90.88732623022682
llama31-8b,g24a_scifact_1274,admit_pre,1,94.77961727191666
llama31-8b,g24a_scifact_1274,base,1,90.45324978301318
llama31-8b,g24a_scifact_1274,exclude_post,1,55.55161636516632
llama31-8b,g24a_scifact_1274,exclude_pre,1,90.15261856011153
llama31-8b,g24a_scifact_1303,admit_post,-1,27.044842493245227
llama31-8b,g24a_scifact_1303,admit_pre,-1,28.364229312438017
llama31-8b,g24a_scifact_1303,base,-1,97.82758228568517
llama31-8b,g24a_scifact_1303,exclude_post,-1,46.57065388385476
llama31-8b,g24a_scifact_1303,exclude_pre,-1,19.957149196165076
llama31-8b,g24a_scifact_1305,admit_post,1,90.64921317291412
llama31-8b,g24a_scifact_1305,admit_pre,1,89.15063963503329
llama31-8b,g24a_scifact_1305,base,1,82.48379248228738
llama31-8b,g24a_scifact_1305,exclude_post,1,57.609917845095524
llama31-8b,g24a_scifact_1305,exclude_pre,1,66.71116161641136
llama31-8b,g24a_scifact_1311,admit_post,1,95.46395047343341
llama31-8b,g24a_scifact_1311,admit_pre,1,90.85539024995153
llama31-8b,g24a_scifact_1311,base,1,89.59212865650193
llama31-8b,g24a_scifact_1311,exclude_post,1,49.63076619083935
llama31-8b,g24a_scifact_1311,exclude_pre,1,92.32344628035584
llama31-8b,g24a_scifact_1319,admit_post,1,90.90087061058469
llama31-8b,g24a_scifact_1319,admit_pre,1,90.19472892885352
llama31-8b,g24a_scifact_1319,base,1,94.35818447428126
llama31-8b,g24a_scifact_1319,exclude_post,1,49.90998609548493
llama31-8b,g24a_scifact_1319,exclude_pre,1,89.82897046631709
llama31-8b,g24a_scifact_1320,admit_post,-1,15.32370792224581
llama31-8b,g24a_scifact_1320,admit_pre,-1,19.33066842162036
llama31-8b,g24a_scifact_1320,base,-1,31.84388813834615
llama31-8b,g24a_scifact_1320,exclude_post,-1,55.22887110085052
llama31-8b,g24a_scifact_1320,exclude_pre,-1,27.4681423760015
llama31-8b,g24a_scifact_1322,admit_post,1,90.33794797769427
llama31-8b,g24a_scifact_1322,admit_pre,1,90.36320728741292
llama31-8b,g24a_scifact_1322,base,1,84.9335794568743
llama31-8b,g24a_scifact_1322,exclude_post,1,50.294350139429724
llama31-8b,g24a_scifact_1322,exclude_pre,1,52.78958630594819
llama31-8b,g24a_scifact_1328,admit_post,1,95.10462232801322
llama31-8b,g24a_scifact_1328,admit_pre,1,89.52339339274766
llama31-8b,g24a_scifact_1328,base,1,88.745518885556
llama31-8b,g24a_scifact_1328,exclude_post,1,51.84404618473346
llama31-8b,g24a_scifact_1328,exclude_pre,1,88.75349490247287
llama31-8b,g24a_scifact_1333,admit_post,1,88.88886429701135
llama31-8b,g24a_scifact_1333,admit_pre,1,90.1048072903397
llama31-8b,g24a_scifact_1333,base,1,75.84816278518724
llama31-8b,g24a_scifact_1333,exclude_post,1,1.2406547996953199
llama31-8b,g24a_scifact_1333,exclude_pre,1,89.06920341149947
llama31-8b,g24a_scifact_1339,admit_post,-1,93.74216026763301
llama31-8b,g24a_scifact_1339,admit_pre,-1,6.959009166101767
llama31-8b,g24a_scifact_1339,base,-1,41.093863012638955
llama31-8b,g24a_scifact_1339,exclude_post,-1,38.23478216135378
llama31-8b,g24a_scifact_1339,exclude_pre,-1,1.8669796578310747
llama31-8b,g24a_scifact_1340,admit_post,1,90.06264195143366
llama31-8b,g24a_scifact_1340,admit_pre,1,91.3463759593146
llama31-8b,g24a_scifact_1340,base,1,89.11516223496834
llama31-8b,g24a_scifact_1340,exclude_post,1,43.828920899263714
llama31-8b,g24a_scifact_1340,exclude_pre,1,89.12066878854783
llama31-8b,g24a_scifact_1341,admit_post,1,92.76064612585249
llama31-8b,g24a_scifact_1341,admit_pre,1,92.75696280295091
llama31-8b,g24a_scifact_1341,base,1,89.2347385187989
llama31-8b,g24a_scifact_1341,exclude_post,1,49.41414475530146
llama31-8b,g24a_scifact_1341,exclude_pre,1,91.32581766855432
llama31-8b,g24a_scifact_1346,admit_post,1,89.69385353349377
llama31-8b,g24a_scifact_1346,admit_pre,1,88.89837590170521
llama31-8b,g24a_scifact_1346,base,1,90.77785514675602
llama31-8b,g24a_scifact_1346,exclude_post,1,46.162058897448865
llama31-8b,g24a_scifact_1346,exclude_pre,1,61.550716785721164
