model,p4_claim,cond,value
llama31-8b,g24p2_019,irrelevant_cf,3.443199486358411
llama31-8b,g24p2_019,irrelevant_visible,8.918609860409829
llama31-8b,g24p2_020,irrelevant_cf,0.2404301574356874
llama31-8b,g24p2_020,irrelevant_visible,4.843265325656652
llama31-8b,g24p2_021,irrelevant_cf,0.14449420222215156
llama31-8b,g24p2_021,irrelevant_visible,27.262876809883704
llama31-8b,g24p2_023,irrelevant_cf,55.55606568257233
llama31-8b,g24p2_023,irrelevant_visible,78.60225588241012
llama31-8b,g24p2_024,irrelevant_cf,44.448628342778335
llama31-8b,g24p2_024,irrelevant_visible,22.639549027197972
llama31-8b,g24p2_026,irrelevant_cf,55.55434219849686
llama31-8b,g24p2_026,irrelevant_visible,7.263099634197841
llama31-8b,g24p2_027,irrelevant_cf,55.55508249561062
llama31-8b,g24p2_027,irrelevant_visible,20.296602337791615
llama31-8b,g24p2_028,irrelevant_cf,0.06485580809956706
llama31-8b,g24p2_028,irrelevant_visible,3.889938500809671
llama31-8b,g24p2_029,irrelevant_cf,79.16957275272996
llama31-8b,g24p2_029,irrelevant_visible,11.789670981725687
llama31-8b,g24p2_033,irrelevant_cf,49.639816575518374
llama31-8b,g24p2_033,irrelevant_visible,9.26488463814382
llama31-8b,g24p2_034,irrelevant_cf,85.43577894576242
llama31-8b,g24p2_034,irrelevant_visible,40.72241880742217
llama31-8b,g24p2_035,irrelevant_cf,85.07903678650402
llama31-8b,g24p2_035,irrelevant_visible,3.3390772899317196
llama31-8b,g24p2_036,irrelevant_cf,91.50774311399275
llama31-8b,g24p2_036,irrelevant_visible,89.95927850047626
llama31-8b,g24p2_037,irrelevant_cf,0.5349758859682678
llama31-8b,g24p2_037,irrelevant_visible,6.152029459033763
llama31-8b,g24p2_038,irrelevant_cf,55.55469837549876
llama31-8b,g24p2_038,irrelevant_visible,14.416867200085075
llama31-8b,g24p2_039,irrelevant_cf,44.45172737952357
llama31-8b,g24p2_039,irrelevant_visible,9.574007112348431
llama31-8b,g24p2_040,irrelevant_cf,0.13814313885269325
llama31-8b,g24p2_040,irrelevant_visible,12.621987753979532
llama31-8b,g24p2_041,irrelevant_cf,55.70513337565606
llama31-8b,g24p2_041,irrelevant_visible,80.00319209620233
llama31-8b,g24p2_043,irrelevant_cf,55.55232422106544
llama31-8b,g24p2_043,irrelevant_visible,35.33215970439241
llama31-8b,g24p2_044,irrelevant_cf,85.19104383212783
llama31-8b,g24p2_044,irrelevant_visible,27.16241251056548
llama31-8b,g24p2_046,irrelevant_cf,0.20514532238627525
llama31-8b,g24p2_046,irrelevant_visible,0.304573441607415
llama31-8b,g24p2_047,irrelevant_cf,98.28314144190223
llama31-8b,g24p2_047,irrelevant_visible,2.812088259320617
llama31-8b,g24p2_048,irrelevant_cf,0.04545219254978525
llama31-8b,g24p2_048,irrelevant_visible,0.19538382714628125
llama31-8b,g24p2_049,irrelevant_cf,0.3917990511934727
llama31-8b,g24p2_049,irrelevant_visible,16.540356465752723
llama31-8b,g24p2_051,irrelevant_cf,78.19701736134998
llama31-8b,g24p2_051,irrelevant_visible,1.6913534666049868
llama31-8b,g24p2_053,irrelevant_cf,51.51659110281255
llama31-8b,g24p2_053,irrelevant_visible,13.058568816539823
llama31-8b,g24p2_054,irrelevant_cf,47.18797952504584
llama31-8b,g24p2_054,irrelevant_visible,6.064248920000046
llama31-8b,g24p2_055,irrelevant_cf,51.48312448844566
llama31-8b,g24p2_055,irrelevant_visible,49.8799454825519
llama31-8b,g24p2_057,irrelevant_cf,55.55536846718979
llama31-8b,g24p2_057,irrelevant_visible,39.92923322884767
llama31-8b,g24p2_058,irrelevant_cf,49.21564922605668
llama31-8b,g24p2_058,irrelevant_visible,13.333890255883116
llama31-8b,g24p2_059,irrelevant_cf,89.12482976780365
llama31-8b,g24p2_059,irrelevant_visible,19.05080636735367
llama31-8b,g24p2_060,irrelevant_cf,55.554205660317194
llama31-8b,g24p2_060,irrelevant_visible,56.092526539152715
llama31-8b,g24p2_062,irrelevant_cf,63.09938205010409
llama31-8b,g24p2_062,irrelevant_visible,53.377406173442125
llama31-8b,g24p2_064,irrelevant_cf,0.27115331811309124
llama31-8b,g24p2_064,irrelevant_visible,43.19785131604254
llama31-8b,g24p2_065,irrelevant_cf,91.94212432666642
llama31-8b,g24p2_065,irrelevant_visible,1.8503745734176777
llama31-8b,g24p2_066,irrelevant_cf,58.89350081485131
llama31-8b,g24p2_066,irrelevant_visible,0.15181565548239873
llama31-8b,g24p2_067,irrelevant_cf,55.551898334443855
llama31-8b,g24p2_067,irrelevant_visible,42.168357473182965
llama31-8b,g24p2_068,irrelevant_cf,2.647982948047657
llama31-8b,g24p2_068,irrelevant_visible,72.33509036246701
llama31-8b,g24p2_069,irrelevant_cf,87.992406971173
llama31-8b,g24p2_069,irrelevant_visible,50.333308679089804
llama31-8b,g24p2_070,irrelevant_cf,55.558138887075955
llama31-8b,g24p2_070,irrelevant_visible,85.28884645225531
llama31-8b,g24p2_071,irrelevant_cf,55.536088536332414
llama31-8b,g24p2_071,irrelevant_visible,43.0983966645035
llama31-8b,g24p2_072,irrelevant_cf,44.47430775017913
llama31-8b,g24p2_072,irrelevant_visible,8.416483084287714
llama31-8b,g24p2_073,irrelevant_cf,3.6863611736197766
llama31-8b,g24p2_073,irrelevant_visible,0.5356161974725296
llama31-8b,g24p2_074,irrelevant_cf,44.45059333975847
llama31-8b,g24p2_074,irrelevant_visible,36.29675877805229
llama31-8b,g24p2_075,irrelevant_cf,33.29823311298709
llama31-8b,g24p2_075,irrelevant_visible,23.140107038690772
llama31-8b,g24p2_076,irrelevant_cf,52.41933527460072
llama31-8b,g24p2_076,irrelevant_visible,10.578185217732495
llama31-8b,g24p2_077,irrelevant_cf,22.262004717169997
llama31-8b,g24p2_077,irrelevant_visible,10.175135881882536
llama31-8b,g24p2_079,irrelevant_cf,45.429800699250855
llama31-8b,g24p2_079,irrelevant_visible,58.84410942847676
llama31-8b,g24p2_081,irrelevant_cf,55.555089312940794
llama31-8b,g24p2_081,irrelevant_visible,44.22864615682051
llama31-8b,g24p2_082,irrelevant_cf,79.60456896780319
llama31-8b,g24p2_082,irrelevant_visible,23.94579047043924
llama31-8b,g24p2_083,irrelevant_cf,44.448318814264226
llama31-8b,g24p2_083,irrelevant_visible,1.404461932411182
llama31-8b,g24p2_084,irrelevant_cf,58.45689621456606
llama31-8b,g24p2_084,irrelevant_visible,4.324020386884793
llama31-8b,g24p2_085,irrelevant_cf,44.45491525857739
llama31-8b,g24p2_085,irrelevant_visible,18.89820586262775
llama31-8b,g24p2_087,irrelevant_cf,25.35736961336253
llama31-8b,g24p2_087,irrelevant_visible,35.38852673300627
llama31-8b,g24p2_088,irrelevant_cf,52.49915105564624
llama31-8b,g24p2_088,irrelevant_visible,41.8399020092871
llama31-8b,g24p2_089,irrelevant_cf,55.552288011044865
llama31-8b,g24p2_089,irrelevant_visible,29.421987683593574
llama31-8b,g24p2_091,irrelevant_cf,0.08377155339391175
llama31-8b,g24p2_091,irrelevant_visible,9.861596424165084
llama31-8b,g24p2_092,irrelevant_cf,0.9428413938331003
llama31-8b,g24p2_092,irrelevant_visible,14.973543945612464
llama31-8b,g24p2_093,irrelevant_cf,17.47550610949811
llama31-8b,g24p2_093,irrelevant_visible,53.01387071771585
llama31-8b,g24p2_094,irrelevant_cf,55.55635904264405
llama31-8b,g24p2_094,irrelevant_visible,88.64663446975071
llama31-8b,g24p2_096,irrelevant_cf,44.45687137990675
llama31-8b,g24p2_096,irrelevant_visible,50.02528984120633
llama31-8b,g24p2_098,irrelevant_cf,45.518203603251074
llama31-8b,g24p2_098,irrelevant_visible,0.694415394315454
llama31-8b,g24p2_099,irrelevant_cf,55.54764887104345
llama31-8b,g24p2_099,irrelevant_visible,1.367839245371109
llama31-8b,g24p2_101,irrelevant_cf,0.30287761593411777
llama31-8b,g24p2_101,irrelevant_visible,1.6947581693874043
llama31-8b,g24p2_102,irrelevant_cf,0.09141861053745096
llama31-8b,g24p2_102,irrelevant_visible,1.1483290630484089
llama31-8b,g24p2_103,irrelevant_cf,29.80870530930013
llama31-8b,g24p2_103,irrelevant_visible,5.544078155232303
llama31-8b,g24p2_104,irrelevant_cf,13.968039439909921
llama31-8b,g24p2_104,irrelevant_visible,10.703419045972995
llama31-8b,g24p2_105,irrelevant_cf,56.29332701370845
llama31-8b,g24p2_105,irrelevant_visible,47.58805978704797
llama31-8b,g24p2_107,irrelevant_cf,52.497985825422774
llama31-8b,g24p2_107,irrelevant_visible,10.50527222665524
llama31-8b,g24p2_108,irrelevant_cf,86.41338862106517
llama31-8b,g24p2_108,irrelevant_visible,51.901777389111665
llama31-8b,g24p2_110,irrelevant_cf,87.57049798975169
llama31-8b,g24p2_110,irrelevant_visible,45.2289243164654
llama31-8b,g24p2_111,irrelevant_cf,92.35654737198976
llama31-8b,g24p2_111,irrelevant_visible,5.427846464257473
llama31-8b,g24p2_112,irrelevant_cf,70.1904412110836
llama31-8b,g24p2_112,irrelevant_visible,47.15837895549426
llama31-8b,g24p2_113,irrelevant_cf,56.049043405711146
llama31-8b,g24p2_113,irrelevant_visible,15.8039493287699
llama31-8b,g24p2_114,irrelevant_cf,13.29988037456067
llama31-8b,g24p2_114,irrelevant_visible,1.9841422946285252
llama31-8b,g24p2_115,irrelevant_cf,9.457418738613592
llama31-8b,g24p2_115,irrelevant_visible,1.737887671197266
llama31-8b,g24p2_116,irrelevant_cf,55.55537291568845
llama31-8b,g24p2_116,irrelevant_visible,9.228910280108195
llama31-8b,g24p2_117,irrelevant_cf,55.55486897558024
llama31-8b,g24p2_117,irrelevant_visible,11.511715487482604
llama31-8b,g24p2_120,irrelevant_cf,88.88796196161609
llama31-8b,g24p2_120,irrelevant_visible,79.39432033770913
llama31-8b,g24p2_121,irrelevant_cf,60.18634631036054
llama31-8b,g24p2_121,irrelevant_visible,39.204239588554465
llama31-8b,g24p2_122,irrelevant_cf,0.13620418319925887
llama31-8b,g24p2_122,irrelevant_visible,68.81385885422323
llama31-8b,g24p2_123,irrelevant_cf,83.68426787293045
llama31-8b,g24p2_123,irrelevant_visible,43.086483448345646
llama31-8b,g24p2_125,irrelevant_cf,9.717715641456103
llama31-8b,g24p2_125,irrelevant_visible,7.3979096146067445
llama31-8b,g24p2_126,irrelevant_cf,66.66594113259396
llama31-8b,g24p2_126,irrelevant_visible,51.973311805562815
llama31-8b,g24p2_128,irrelevant_cf,0.40311832016227334
llama31-8b,g24p2_128,irrelevant_visible,2.2015368100052277
llama31-8b,g24p2_129,irrelevant_cf,55.555207985736864
llama31-8b,g24p2_129,irrelevant_visible,54.44173885921061
llama31-8b,g24p2_130,irrelevant_cf,54.89589787060988
llama31-8b,g24p2_130,irrelevant_visible,7.506955547255528
llama31-8b,g24p2_131,irrelevant_cf,31.630236737335412
llama31-8b,g24p2_131,irrelevant_visible,1.1946862663129068
llama31-8b,g24p2_132,irrelevant_cf,0.4401499278633743
llama31-8b,g24p2_132,irrelevant_visible,1.0808309194332575
llama31-8b,g24p2_133,irrelevant_cf,91.24538035017555
llama31-8b,g24p2_133,irrelevant_visible,25.741045786474604
llama31-8b,g24p2_134,irrelevant_cf,94.99657312576468
llama31-8b,g24p2_134,irrelevant_visible,19.59392296526164
llama31-8b,g24p2_135,irrelevant_cf,16.954100445624604
llama31-8b,g24p2_135,irrelevant_visible,48.00150532648421
llama31-8b,g24p2_136,irrelevant_cf,44.44794469621585
llama31-8b,g24p2_136,irrelevant_visible,5.451993796735502
llama31-8b,g24p2_137,irrelevant_cf,0.6703347361456432
llama31-8b,g24p2_137,irrelevant_visible,2.0402332872090287
llama31-8b,g24p2_138,irrelevant_cf,89.38195582073963
llama31-8b,g24p2_138,irrelevant_visible,72.12253614651046
llama31-8b,g24p2_140,irrelevant_cf,1.0435517782208987
llama31-8b,g24p2_140,irrelevant_visible,4.148993173313421
llama31-8b,g24p2_141,irrelevant_cf,0.3466577169991734
llama31-8b,g24p2_141,irrelevant_visible,9.217904913282053
llama31-8b,g24p2_142,irrelevant_cf,55.56925242678721
llama31-8b,g24p2_142,irrelevant_visible,6.622043937237978
llama31-8b,g24p2_143,irrelevant_cf,56.11917493996878
llama31-8b,g24p2_143,irrelevant_visible,16.575185074325432
llama31-8b,g24p2_144,irrelevant_cf,55.5532666434755
llama31-8b,g24p2_144,irrelevant_visible,52.43396619867752
llama31-8b,g24p2_145,irrelevant_cf,1.0369437785695532
llama31-8b,g24p2_145,irrelevant_visible,27.30184543740875
llama31-8b,g24p2_146,irrelevant_cf,51.10947602942282
llama31-8b,g24p2_146,irrelevant_visible,49.30302157959322
llama31-8b,g24p2_147,irrelevant_cf,55.553433821933
llama31-8b,g24p2_147,irrelevant_visible,3.9501685203469754
llama31-8b,g24p2_148,irrelevant_cf,88.88392766892645
llama31-8b,g24p2_148,irrelevant_visible,54.65014702665416
llama31-8b,g24p2_149,irrelevant_cf,55.55538783759467
llama31-8b,g24p2_149,irrelevant_visible,29.9570285845113
llama31-8b,g24p2_150,irrelevant_cf,51.20026778069719
llama31-8b,g24p2_150,irrelevant_visible,16.691693201346904
llama31-8b,g24p2_153,irrelevant_cf,76.81042698845249
llama31-8b,g24p2_153,irrelevant_visible,3.160470783921976
llama31-8b,g24p2_154,irrelevant_cf,54.24020552193875
llama31-8b,g24p2_154,irrelevant_visible,80.04138953249834
llama31-8b,g24p2_156,irrelevant_cf,55.55591343359662
llama31-8b,g24p2_156,irrelevant_visible,56.03498451787608
llama31-8b,g24p2_158,irrelevant_cf,18.99238741865365
llama31-8b,g24p2_158,irrelevant_visible,18.06250040883931
llama31-8b,g24p2_159,irrelevant_cf,29.39136222439149
llama31-8b,g24p2_159,irrelevant_visible,47.043671503248675
llama31-8b,g24p2_160,irrelevant_cf,50.040157839653816
llama31-8b,g24p2_160,irrelevant_visible,60.27818098958588
llama31-8b,g24p2_161,irrelevant_cf,65.81370993528043
llama31-8b,g24p2_161,irrelevant_visible,42.659409761559886
llama31-8b,g24p2_163,irrelevant_cf,2.807738824677909
llama31-8b,g24p2_163,irrelevant_visible,1.774256316176424
llama31-8b,g24p2_164,irrelevant_cf,55.560228896965924
llama31-8b,g24p2_164,irrelevant_visible,38.60605559659361
llama31-8b,g24p2_165,irrelevant_cf,13.905005025391294
llama31-8b,g24p2_165,irrelevant_visible,90.48659743697183
llama31-8b,g24p2_167,irrelevant_cf,71.09214566839948
llama31-8b,g24p2_167,irrelevant_visible,11.808249276669207
llama31-8b,g24p2_169,irrelevant_cf,55.55018199531718
llama31-8b,g24p2_169,irrelevant_visible,20.50597188711199
llama31-8b,g24p2_170,irrelevant_cf,17.434097061062126
llama31-8b,g24p2_170,irrelevant_visible,1.5293132901178428
llama31-8b,g24p2_171,irrelevant_cf,0.1300315677107541
llama31-8b,g24p2_171,irrelevant_visible,50.1272592270508
llama31-8b,g24p2_172,irrelevant_cf,83.61751279818083
llama31-8b,g24p2_172,irrelevant_visible,16.01700979935253
llama31-8b,g24p2_174,irrelevant_cf,83.25654305744521
llama31-8b,g24p2_174,irrelevant_visible,94.56616271638919
llama31-8b,g24p2_175,irrelevant_cf,94.66410239235069
llama31-8b,g24p2_175,irrelevant_visible,71.78502089301728
llama31-8b,g24p2_176,irrelevant_cf,88.88260731696226
llama31-8b,g24p2_176,irrelevant_visible,96.54032555467613
llama31-8b,g24p2_177,irrelevant_cf,58.69932297923026
llama31-8b,g24p2_177,irrelevant_visible,63.6864954010949
llama31-8b,g24p2_178,irrelevant_cf,72.00290207496045
llama31-8b,g24p2_178,irrelevant_visible,18.251486379494484
llama31-8b,g24p2_179,irrelevant_cf,83.21541708039362
llama31-8b,g24p2_179,irrelevant_visible,57.43113891141869
llama31-8b,g24p2_180,irrelevant_cf,65.46650897352035
llama31-8b,g24p2_180,irrelevant_visible,15.38624806704969
llama31-8b,g24p2_181,irrelevant_cf,55.54739923759582
llama31-8b,g24p2_181,irrelevant_visible,5.103097350678534
llama31-8b,g24p2_184,irrelevant_cf,0.08635488834226066
llama31-8b,g24p2_184,irrelevant_visible,24.24926683779395
llama31-8b,g24p2_185,irrelevant_cf,0.08751727835734885
llama31-8b,g24p2_185,irrelevant_visible,41.02493132898572
llama31-8b,g24p2_186,irrelevant_cf,5.484239913796924
llama31-8b,g24p2_186,irrelevant_visible,0.2880967117953517
llama31-8b,g24p2_187,irrelevant_cf,50.82410357514345
llama31-8b,g24p2_187,irrelevant_visible,48.29585041714188
llama31-8b,g24p2_189,irrelevant_cf,90.94829098215513
llama31-8b,g24p2_189,irrelevant_visible,96.81911947283552
llama31-8b,g24p2_190,irrelevant_cf,55.55377477745937
llama31-8b,g24p2_190,irrelevant_visible,13.231338179371473
llama31-8b,g24p2_191,irrelevant_cf,53.08325971149118
llama31-8b,g24p2_191,irrelevant_visible,40.13234339186246
llama31-8b,g24p2_192,irrelevant_cf,0.11715781393463288
llama31-8b,g24p2_192,irrelevant_visible,0.5776595768611487
llama31-8b,g24p2_193,irrelevant_cf,23.863344392507305
llama31-8b,g24p2_193,irrelevant_visible,3.3512678715670905
llama31-8b,g24p2_194,irrelevant_cf,55.55445516656661
llama31-8b,g24p2_194,irrelevant_visible,13.824172047155077
llama31-8b,g24p2_196,irrelevant_cf,47.187277377105026
llama31-8b,g24p2_196,irrelevant_visible,7.742970681121313
llama31-8b,g24p2_198,irrelevant_cf,77.96465021625956
llama31-8b,g24p2_198,irrelevant_visible,46.294390288265234
llama31-8b,g24p2_200,irrelevant_cf,20.157178771204897
llama31-8b,g24p2_200,irrelevant_visible,8.699400957870868
llama31-8b,g24p2_201,irrelevant_cf,0.26276606522125784
llama31-8b,g24p2_201,irrelevant_visible,26.723846256603768
llama31-8b,g24p2_202,irrelevant_cf,2.81444918648363
llama31-8b,g24p2_202,irrelevant_visible,1.7835199248419344
llama31-8b,g24p2_203,irrelevant_cf,0.5480025047989767
llama31-8b,g24p2_203,irrelevant_visible,21.817077252458155
llama31-8b,g24p2_204,irrelevant_cf,80.75886807110597
llama31-8b,g24p2_204,irrelevant_visible,89.95885031872818
llama31-8b,g24p2_207,irrelevant_cf,28.965900250614155
llama31-8b,g24p2_207,irrelevant_visible,55.61245615485094
llama31-8b,g24p2_208,irrelevant_cf,88.57605160885916
llama31-8b,g24p2_208,irrelevant_visible,54.895283815092824
llama31-8b,g24p2_211,irrelevant_cf,18.345909440289454
llama31-8b,g24p2_211,irrelevant_visible,23.996604005328393
llama31-8b,g24p2_213,irrelevant_cf,88.72127656257344
llama31-8b,g24p2_213,irrelevant_visible,54.64818242284734
llama31-8b,g24p2_214,irrelevant_cf,0.9487838914780191
llama31-8b,g24p2_214,irrelevant_visible,51.14659032922244
llama31-8b,g24p2_215,irrelevant_cf,0.08077414079207351
llama31-8b,g24p2_215,irrelevant_visible,14.32831742895894
llama31-8b,g24p2_216,irrelevant_cf,56.045206241532455
llama31-8b,g24p2_216,irrelevant_visible,39.29848188836447
llama31-8b,g24p2_217,irrelevant_cf,99.4521835584415
llama31-8b,g24p2_217,irrelevant_visible,93.47570301994693
llama31-8b,g24p2_218,irrelevant_cf,44.45097841862262
llama31-8b,g24p2_218,irrelevant_visible,5.789918575703475
llama31-8b,g24p2_219,irrelevant_cf,44.45013077506429
llama31-8b,g24p2_219,irrelevant_visible,32.80908921738803
llama31-8b,g24p2_220,irrelevant_cf,39.49129015407499
llama31-8b,g24p2_220,irrelevant_visible,23.499555968726796
llama31-8b,g24p2_223,irrelevant_cf,0.11259941248284032
llama31-8b,g24p2_223,irrelevant_visible,0.3169824759538789
llama31-8b,g24p2_224,irrelevant_cf,68.65229068885947
llama31-8b,g24p2_224,irrelevant_visible,20.460907845652347
llama31-8b,g24p2_225,irrelevant_cf,93.38028611427154
llama31-8b,g24p2_225,irrelevant_visible,54.3579999935113
llama31-8b,g24p2_227,irrelevant_cf,16.146913725370034
llama31-8b,g24p2_227,irrelevant_visible,90.08374517141323
llama31-8b,g24p2_228,irrelevant_cf,16.851290115627627
llama31-8b,g24p2_228,irrelevant_visible,10.39131449084347
llama31-8b,g24p2_230,irrelevant_cf,0.3171325125951516
llama31-8b,g24p2_230,irrelevant_visible,49.78460668346949
llama31-8b,g24p2_231,irrelevant_cf,44.45219475672629
llama31-8b,g24p2_231,irrelevant_visible,11.20946705833186
llama31-8b,g24p2_232,irrelevant_cf,55.55457362641054
llama31-8b,g24p2_232,irrelevant_visible,2.25275756864215
llama31-8b,g24p2_233,irrelevant_cf,0.2508602969215115
llama31-8b,g24p2_233,irrelevant_visible,0.7389692864535902
llama31-8b,g24p2_234,irrelevant_cf,83.84823288970684
llama31-8b,g24p2_234,irrelevant_visible,13.374577492768521
llama31-8b,g24p2_235,irrelevant_cf,55.55528708964414
llama31-8b,g24p2_235,irrelevant_visible,10.263095127725627
llama31-8b,g24p2_237,irrelevant_cf,0.1092298815525573
llama31-8b,g24p2_237,irrelevant_visible,11.708319648249436
llama31-8b,g24p2_238,irrelevant_cf,0.6306346034782796
llama31-8b,g24p2_238,irrelevant_visible,7.286608722536911
llama31-8b,g24p2_239,irrelevant_cf,56.209359613426045
llama31-8b,g24p2_239,irrelevant_visible,19.61794569449548
llama31-8b,g24p2_240,irrelevant_cf,84.17010815486249
llama31-8b,g24p2_240,irrelevant_visible,4.484418577302636
llama31-8b,g24p2_242,irrelevant_cf,55.552231145440565
llama31-8b,g24p2_242,irrelevant_visible,47.94589545678475
llama31-8b,g24p2_245,irrelevant_cf,50.85119395949252
llama31-8b,g24p2_245,irrelevant_visible,23.13683797730913
llama31-8b,g24p2_246,irrelevant_cf,8.165694500901274
llama31-8b,g24p2_246,irrelevant_visible,49.616534373379416
llama31-8b,g24p2_247,irrelevant_cf,55.559031497411496
llama31-8b,g24p2_247,irrelevant_visible,99.23401025253551
llama31-8b,g24p2_248,irrelevant_cf,47.23291789844669
llama31-8b,g24p2_248,irrelevant_visible,45.77426470999893
llama31-8b,g24p2_250,irrelevant_cf,44.44658591379519
llama31-8b,g24p2_250,irrelevant_visible,22.039014431072932
llama31-8b,g24p2_252,irrelevant_cf,55.55365894900668
llama31-8b,g24p2_252,irrelevant_visible,34.85770574813384
llama31-8b,g24p2_254,irrelevant_cf,44.449256507082325
llama31-8b,g24p2_254,irrelevant_visible,89.13246782435401
llama31-8b,g24p2_255,irrelevant_cf,42.09521370401415
llama31-8b,g24p2_255,irrelevant_visible,1.0221800440828994
llama31-8b,g24p2_258,irrelevant_cf,99.98170673150456
llama31-8b,g24p2_258,irrelevant_visible,2.483963750241416
llama31-8b,g24p2_259,irrelevant_cf,41.9194060895443
llama31-8b,g24p2_259,irrelevant_visible,1.8256712094196337
llama31-8b,g24p2_260,irrelevant_cf,26.8991663668328
llama31-8b,g24p2_260,irrelevant_visible,1.34342109477779
llama31-8b,g24p2_261,irrelevant_cf,90.52165945302022
llama31-8b,g24p2_261,irrelevant_visible,92.76361954265853
mistral-small-24b,g24p2_000,irrelevant_cf,39.39408129677782
mistral-small-24b,g24p2_000,irrelevant_visible,7.234350114539292
mistral-small-24b,g24p2_001,irrelevant_cf,0.08225859023625051
mistral-small-24b,g24p2_001,irrelevant_visible,8.104909481585985
mistral-small-24b,g24p2_002,irrelevant_cf,83.6426886975499
mistral-small-24b,g24p2_002,irrelevant_visible,19.261469385813623
mistral-small-24b,g24p2_003,irrelevant_cf,72.95663865435229
mistral-small-24b,g24p2_003,irrelevant_visible,3.8862637087328005
mistral-small-24b,g24p2_004,irrelevant_cf,57.22983089676401
mistral-small-24b,g24p2_004,irrelevant_visible,8.691411659604297
mistral-small-24b,g24p2_005,irrelevant_cf,11.910534346563521
mistral-small-24b,g24p2_005,irrelevant_visible,1.3441553385855887
mistral-small-24b,g24p2_006,irrelevant_cf,36.752266795167486
mistral-small-24b,g24p2_006,irrelevant_visible,4.945251206261156
mistral-small-24b,g24p2_010,irrelevant_cf,17.074178848029305
mistral-small-24b,g24p2_010,irrelevant_visible,10.89065753630469
mistral-small-24b,g24p2_011,irrelevant_cf,90.41328381017196
mistral-small-24b,g24p2_011,irrelevant_visible,7.535153803362393
mistral-small-24b,g24p2_012,irrelevant_cf,27.692209952046284
mistral-small-24b,g24p2_012,irrelevant_visible,7.816255678756722
mistral-small-24b,g24p2_014,irrelevant_cf,16.052007854843882
mistral-small-24b,g24p2_014,irrelevant_visible,7.71268986669976
mistral-small-24b,g24p2_015,irrelevant_cf,88.75159723828119
mistral-small-24b,g24p2_015,irrelevant_visible,18.891180663980773
mistral-small-24b,g24p2_016,irrelevant_cf,59.970196515916946
mistral-small-24b,g24p2_016,irrelevant_visible,4.75024826974033
mistral-small-24b,g24p2_017,irrelevant_cf,99.70288894772372
mistral-small-24b,g24p2_017,irrelevant_visible,21.464534738492016
mistral-small-24b,g24p2_018,irrelevant_cf,34.832537489304634
mistral-small-24b,g24p2_018,irrelevant_visible,10.908951800549335
mistral-small-24b,g24p2_019,irrelevant_cf,17.629188029079344
mistral-small-24b,g24p2_019,irrelevant_visible,0.6105708793321887
mistral-small-24b,g24p2_020,irrelevant_cf,26.536454769272265
mistral-small-24b,g24p2_020,irrelevant_visible,5.290947974748196
mistral-small-24b,g24p2_021,irrelevant_cf,43.17433852534825
mistral-small-24b,g24p2_021,irrelevant_visible,7.294112277915204
mistral-small-24b,g24p2_023,irrelevant_cf,99.14337599328928
mistral-small-24b,g24p2_023,irrelevant_visible,23.151117833609753
mistral-small-24b,g24p2_024,irrelevant_cf,53.26363679666675
mistral-small-24b,g24p2_024,irrelevant_visible,4.746367073186666
mistral-small-24b,g24p2_026,irrelevant_cf,37.118276994471486
mistral-small-24b,g24p2_026,irrelevant_visible,4.555088394746711
mistral-small-24b,g24p2_027,irrelevant_cf,98.53284097679192
mistral-small-24b,g24p2_027,irrelevant_visible,98.9554313779795
mistral-small-24b,g24p2_028,irrelevant_cf,19.477159189074584
mistral-small-24b,g24p2_028,irrelevant_visible,0.45031338859916353
mistral-small-24b,g24p2_029,irrelevant_cf,36.47280957161373
mistral-small-24b,g24p2_029,irrelevant_visible,11.637504644634697
mistral-small-24b,g24p2_033,irrelevant_cf,26.02685479558234
mistral-small-24b,g24p2_033,irrelevant_visible,15.157310274386235
mistral-small-24b,g24p2_034,irrelevant_cf,73.67394674390152
mistral-small-24b,g24p2_034,irrelevant_visible,4.3948187938502
mistral-small-24b,g24p2_035,irrelevant_cf,36.27934118717049
mistral-small-24b,g24p2_035,irrelevant_visible,28.105165017456866
mistral-small-24b,g24p2_036,irrelevant_cf,95.51087475243975
mistral-small-24b,g24p2_036,irrelevant_visible,95.55934143179074
mistral-small-24b,g24p2_037,irrelevant_cf,9.492473196841459
mistral-small-24b,g24p2_037,irrelevant_visible,2.4017596704438797
mistral-small-24b,g24p2_038,irrelevant_cf,14.101222331355439
mistral-small-24b,g24p2_038,irrelevant_visible,2.5434637992934364
mistral-small-24b,g24p2_039,irrelevant_cf,17.666450735427127
mistral-small-24b,g24p2_039,irrelevant_visible,0.697972794015584
mistral-small-24b,g24p2_040,irrelevant_cf,97.71193539220072
mistral-small-24b,g24p2_040,irrelevant_visible,0.5989137785927796
mistral-small-24b,g24p2_041,irrelevant_cf,37.81959850691148
mistral-small-24b,g24p2_041,irrelevant_visible,8.787436723225387
mistral-small-24b,g24p2_043,irrelevant_cf,38.62316552617081
mistral-small-24b,g24p2_043,irrelevant_visible,13.618271591276653
mistral-small-24b,g24p2_044,irrelevant_cf,10.532906640385956
mistral-small-24b,g24p2_044,irrelevant_visible,6.994723345010449
mistral-small-24b,g24p2_046,irrelevant_cf,8.066168737070145
mistral-small-24b,g24p2_046,irrelevant_visible,0.39712552977406923
mistral-small-24b,g24p2_047,irrelevant_cf,75.30699401942803
mistral-small-24b,g24p2_047,irrelevant_visible,5.255675706160211
